País,Provincia,Partido,Localidad,Ubicación,Link Indec,Otros,"0,256 Mbps","0,5 Mbps","0,512 Mbps","0,75 Mbps",1 Mbps,"1,5 Mbps",2 Mbps,"2,2 Mbps","2,5 Mbps",3 Mbps,"3,3 Mbps","3,5 Mbps",4 Mbps,"4,5 Mbps",5 Mbps,6 Mbps,"6,4 Mbps",7 Mbps,"7,5 Mbps",8 Mbps,9 Mbps,10 Mbps,"10,1 Mbps","10,2 Mbps",11 Mbps,12 Mbps,"12,3 Mbps",13 Mbps,14 Mbps,15 Mbps,16 Mbps,17 Mbps,18 Mbps,20 Mbps,"20,5 Mbps",21 Mbps,22 Mbps,23 Mbps,24 Mbps,25 Mbps,"25,1 Mbps","25,5 Mbps",26 Mbps,27 Mbps,30 Mbps,31 Mbps,32 Mbps,35 Mbps,36 Mbps,40 Mbps,41 Mbps,45 Mbps,48 Mbps,49 Mbps,50 Mbps,"50,1 Mbps","50,25 Mbps",51 Mbps,55 Mbps,59 Mbps,60 Mbps,61 Mbps,65 Mbps,66 Mbps,70 Mbps,75 Mbps,80 Mbps,85 Mbps,90 Mbps,95 Mbps,98 Mbps,100 Mbps,"100,1 Mbps","100,25 Mbps",105 Mbps,110 Mbps,120 Mbps,122 Mbps,125 Mbps,130 Mbps,140 Mbps,150 Mbps,155 Mbps,160 Mbps,164 Mbps,165 Mbps,180 Mbps,200 Mbps,205 Mbps,212 Mbps,220 Mbps,225 Mbps,240 Mbps,246 Mbps,250 Mbps,256 Mbps,275 Mbps,300 Mbps,320 Mbps,325 Mbps,330 Mbps,350 Mbps,400 Mbps,450 Mbps,480 Mbps,500 Mbps,512 Mbps,520 Mbps,540 Mbps,600 Mbps,680 Mbps,700 Mbps,800 Mbps,850 Mbps,900 Mbps,999 Mbps,1000 Mbps,1024 Mbps,4000 Mbps,10000 Mbps,combinado
Argentina,BUENOS AIRES,Esteban Echeverría,Canning,"Argentina,BUENOS AIRES,Esteban Echeverría,Canning",6260010,62,0,0,0,2,1,0,0,0,0,0,0,2,0,0,2,0,0,0,0,2,0,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1070,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,34,0,0,0,0,1,0,0,0,0,0,733,0,0,0,0,0,0,0,0,0,514,0,0,0,0,0,350,0,0,0,0,0,0,0,0,0,1647,0,0,0,0,0,0,0,270,0,0,0,0,0,0,0,0,0,0,303,0,0,0,5155
Argentina,BUENOS AIRES,Esteban Echeverría,El Jagüel,"Argentina,BUENOS AIRES,Esteban Echeverría,El Jagüel",6260010,2,0,0,0,0,1,0,29,0,0,0,0,0,43,0,5,18,0,0,0,0,0,109,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,261,0,0,0,0,4,0,0,0,0,0,139,0,0,0,0,0,0,0,0,0,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2329,0,0,0,0,0,0,0,453,0,0,0,0,0,0,0,0,0,0,474,0,0,0,5938
Argentina,BUENOS AIRES,Esteban Echeverría,Luis Guillón,"Argentina,BUENOS AIRES,Esteban Echeverría,Luis Guillón",6260010,3,0,2,0,2,2,0,21,0,0,0,0,0,0,0,4,32,0,0,0,1,0,154,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,1772,0,0,0,0,0,0,0,0,0,225,0,0,0,0,0,286,0,0,0,0,9,0,0,0,0,0,1228,0,0,0,0,0,0,0,0,0,1646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3055,0,0,0,0,0,0,0,486,0,0,0,0,0,0,0,0,0,0,580,0,0,0,9513
Argentina,BUENOS AIRES,Esteban Echeverría,Monte Grande,"Argentina,BUENOS AIRES,Esteban Echeverría,Monte Grande",6260010,5,0,10,3,19,10,0,55,0,0,5,0,76,127,0,23,130,0,126,0,47,0,525,0,0,0,127,0,0,0,89,0,0,0,178,0,0,0,0,0,4,0,0,0,0,25274,0,0,0,0,0,0,0,0,0,707,0,0,0,0,0,987,0,0,0,0,28,0,0,0,0,0,3678,0,0,0,0,0,0,0,0,0,7223,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10801,0,0,0,0,0,0,0,2006,0,0,0,0,0,0,0,0,0,0,1734,0,0,0,53998
Argentina,BUENOS AIRES,Esteban Echeverría,Zona Aeropuerto Internacional Ezeiza,"Argentina,BUENOS AIRES,Esteban Echeverría,Zona Aeropuerto Internacional Ezeiza",6260010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,0,0,0,0,0,0,118,0,0,0,0,0,0,0,64,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,342
Argentina,BUENOS AIRES,Exaltación de la Cruz,Arroyo de la Cruz,"Argentina,BUENOS AIRES,Exaltación de la Cruz,Arroyo de la Cruz",6266010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,0,0,0,0,0,7,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189
Argentina,BUENOS AIRES,Exaltación de la Cruz,Capilla del Señor  (Est. Capilla),"Argentina,BUENOS AIRES,Exaltación de la Cruz,Capilla del Señor  (Est. Capilla)",6266020,1,0,2,0,2,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0,0,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,444
Argentina,BUENOS AIRES,Exaltación de la Cruz,El Remanso,"Argentina,BUENOS AIRES,Exaltación de la Cruz,El Remanso",6266030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,0,31,0,0,0,22,0,0,0,17,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,775
Argentina,BUENOS AIRES,Exaltación de la Cruz,Los Cardales,"Argentina,BUENOS AIRES,Exaltación de la Cruz,Los Cardales",6266040,0,1,0,1,2,0,0,30,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7829
Argentina,BUENOS AIRES,Exaltación de la Cruz,Parada Orlando,"Argentina,BUENOS AIRES,Exaltación de la Cruz,Parada Orlando",6266050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Argentina,BUENOS AIRES,Exaltación de la Cruz,Parada Robles - Pavón,"Argentina,BUENOS AIRES,Exaltación de la Cruz,Parada Robles - Pavón",6266060,5,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,1058,0,98,0,0,0,64,0,0,0,86,0,0,0,423,0,0,0,0,0,291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3165
Argentina,BUENOS AIRES,Ezeiza,Aeropuerto Internacional Ezeiza,"Argentina,BUENOS AIRES,Ezeiza,Aeropuerto Internacional Ezeiza",6270010,1,0,2,1,8,2,0,0,0,0,2,0,20,0,0,0,11,0,0,0,32,0,9,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,113
Argentina,BUENOS AIRES,Ezeiza,Canning,"Argentina,BUENOS AIRES,Ezeiza,Canning",6270010,80,0,0,0,10,0,0,0,0,0,0,0,37,0,0,6,0,0,0,0,48,0,24,0,0,0,0,0,0,0,103,0,0,0,4,0,0,0,0,0,51,0,0,0,0,974,0,0,0,0,0,0,0,0,0,125,0,0,0,0,0,57,0,0,0,0,3,0,0,0,0,0,145,0,0,0,0,0,0,0,0,0,601,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,657,0,0,0,0,0,0,0,138,0,0,0,0,0,0,0,0,0,0,155,0,0,0,3219
Argentina,BUENOS AIRES,Ezeiza,Carlos Spegazzini,"Argentina,BUENOS AIRES,Ezeiza,Carlos Spegazzini",6270010,12,0,0,0,4,0,0,0,0,0,0,0,20,0,0,6,0,0,0,0,54,0,145,0,0,0,0,0,0,0,263,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,200,0,0,0,0,3,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,1991,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1525,0,0,0,0,0,0,0,459,0,0,0,0,0,0,0,0,0,0,339,0,0,0,5095
Argentina,BUENOS AIRES,Ezeiza,José Maria Ezeiza,"Argentina,BUENOS AIRES,Ezeiza,José Maria Ezeiza",6270010,20,0,4,1,13,1,0,0,0,0,0,0,237,0,0,43,0,0,0,0,176,0,425,0,0,0,0,0,0,0,119,0,0,0,2,0,0,0,0,0,10,0,0,0,0,4999,0,0,0,0,0,0,0,0,0,385,0,0,0,0,0,464,0,0,0,0,24,0,0,0,0,0,2052,0,0,10,0,0,0,0,0,0,3842,0,0,0,0,0,335,3,0,0,0,0,0,0,0,0,5113,0,0,0,0,0,0,0,795,0,0,0,0,0,0,0,0,0,0,847,0,0,0,19920
Argentina,BUENOS AIRES,Ezeiza,La Unión,"Argentina,BUENOS AIRES,Ezeiza,La Unión",6270010,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,6,0,0,0,0,15,0,206,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,407,0,0,0,0,14,0,0,0,0,0,245,0,0,0,0,0,0,0,0,0,3119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3097,0,0,0,0,0,0,0,671,0,0,0,0,0,0,0,0,0,0,596,0,0,0,8532
Argentina,BUENOS AIRES,Ezeiza,Otros,"Argentina,BUENOS AIRES,Ezeiza,Otros",Sin Datos,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
Argentina,BUENOS AIRES,Ezeiza,Tristán Suarez,"Argentina,BUENOS AIRES,Ezeiza,Tristán Suarez",6270010,3,0,0,0,6,0,0,0,0,0,0,0,207,0,0,5,0,0,0,0,131,0,322,0,0,0,0,0,0,0,232,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,166,0,0,0,0,0,388,0,0,0,0,4,0,0,0,0,0,865,0,0,0,0,0,0,0,0,0,3213,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,3575,0,0,0,0,0,0,0,766,0,0,0,0,0,0,0,0,0,0,628,0,0,0,10619
Argentina,BUENOS AIRES,Florencio Varela,Bosques,"Argentina,BUENOS AIRES,Florencio Varela,Bosques",6274010,0,0,0,0,2,228,0,38,0,0,2,0,13,0,0,2,11,0,0,0,13,0,270,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2655,0,0,0,0,0,0,0,0,0,1600,0,0,0,0,0,354,0,0,0,0,6,0,0,0,0,0,1103,0,0,0,0,0,0,0,0,0,2592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3114,0,0,0,0,0,0,0,636,0,0,0,157,0,0,0,0,0,0,504,0,0,0,13308
Argentina,BUENOS AIRES,Florencio Varela,Estanislao Severo Zeballos,"Argentina,BUENOS AIRES,Florencio Varela,Estanislao Severo Zeballos",6274010,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,83,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2266,0,0,0,0,0,0,0,0,0,1127,0,0,0,0,0,112,0,0,0,0,1,0,0,0,0,0,776,0,0,0,0,0,0,0,0,0,822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1016,0,0,0,0,0,0,0,205,0,0,0,39,0,0,0,0,0,0,211,0,0,0,6668
Argentina,BUENOS AIRES,Florencio Varela,Florencio Varela,"Argentina,BUENOS AIRES,Florencio Varela,Florencio Varela",6274010,6,0,134,1,58,611,0,131,0,0,85,0,92,145,0,8,69,0,0,0,98,0,600,0,0,0,0,0,0,0,291,0,0,0,2,0,0,0,0,0,5,0,0,0,0,18275,0,0,0,0,0,0,0,0,0,4356,0,0,0,0,0,738,0,0,0,0,34,0,0,0,0,0,3181,0,0,0,0,0,0,0,0,0,5825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7692,0,0,0,0,0,0,0,1094,0,0,0,292,0,0,0,0,0,0,1217,0,0,0,45040
Argentina,BUENOS AIRES,Florencio Varela,Gobernador Julio A. Costa,"Argentina,BUENOS AIRES,Florencio Varela,Gobernador Julio A. Costa",6274010,0,0,0,0,3,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,2,0,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1108,0,0,0,0,0,341,0,0,0,0,3,0,0,0,0,0,974,0,0,0,0,0,0,0,0,0,2746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3205,0,0,0,0,0,0,0,563,0,0,0,198,0,0,0,0,0,0,493,0,0,0,9824
Argentina,BUENOS AIRES,Florencio Varela,Ingeniero Juan Allan,"Argentina,BUENOS AIRES,Florencio Varela,Ingeniero Juan Allan",6274010,0,0,0,0,0,920,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,909,0,0,0,0,0,0,0,0,0,334,0,0,0,0,0,268,0,0,0,0,8,0,0,0,0,0,208,0,0,0,0,0,0,0,0,0,2188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1813,0,0,0,0,0,0,0,612,0,0,0,23,0,0,0,0,0,0,374,0,0,0,7758
Argentina,BUENOS AIRES,Florencio Varela,La Capilla,"Argentina,BUENOS AIRES,Florencio Varela,La Capilla",6274010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Argentina,BUENOS AIRES,Florencio Varela,la rotonda,"Argentina,BUENOS AIRES,Florencio Varela,la rotonda",6274010,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72
Argentina,BUENOS AIRES,Florencio Varela,Villa Brown,"Argentina,BUENOS AIRES,Florencio Varela,Villa Brown",6274010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,158,0,0,0,0,0,0,0,0,0,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,0,0,0,0,0,0,0,32,0,0,0,6,0,0,0,0,0,0,116,0,0,0,830
Argentina,BUENOS AIRES,Florencio Varela,Villa San Luis,"Argentina,BUENOS AIRES,Florencio Varela,Villa San Luis",6274010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,115,0,0,0,0,0,86,0,0,0,0,2,0,0,0,0,0,91,0,0,0,0,0,0,0,0,0,393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318,0,0,0,0,0,0,0,52,0,0,0,25,0,0,0,0,0,0,115,0,0,0,1203
Argentina,BUENOS AIRES,Florencio Varela,Villa Santa Rosa,"Argentina,BUENOS AIRES,Florencio Varela,Villa Santa Rosa",6274010,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,7,0,171,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,1,0,0,0,0,226,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,185,0,0,0,0,2,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,1234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1211,0,0,0,0,0,0,0,283,0,0,0,0,0,0,0,0,0,0,223,0,0,0,3595
Argentina,BUENOS AIRES,Florencio Varela,Villa Vatteone,"Argentina,BUENOS AIRES,Florencio Varela,Villa Vatteone",6274010,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,73,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,356,0,0,0,0,0,0,0,0,0,1621,0,0,0,0,0,211,0,0,0,0,7,0,0,0,0,0,1336,0,0,0,0,0,0,0,0,0,1359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2048,0,0,0,0,0,0,0,351,0,0,0,89,0,0,0,0,0,0,264,0,0,0,7728
Argentina,BUENOS AIRES,Florentino Ameghino,Blaquier,"Argentina,BUENOS AIRES,Florentino Ameghino,Blaquier",6277010,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
Argentina,BUENOS AIRES,Florentino Ameghino,Florentino Ameghino,"Argentina,BUENOS AIRES,Florentino Ameghino,Florentino Ameghino",6277020,1,0,0,0,0,3,0,75,0,0,0,0,0,110,0,0,11,0,0,0,140,0,32,0,0,0,0,0,0,0,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,379
Argentina,BUENOS AIRES,Florentino Ameghino,Porvenir,"Argentina,BUENOS AIRES,Florentino Ameghino,Porvenir",6277030,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Argentina,BUENOS AIRES,General Alvarado,Centinela Del Mar,"Argentina,BUENOS AIRES,General Alvarado,Centinela Del Mar",6280005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Argentina,BUENOS AIRES,General Alvarado,Comandante Nicanor Otamendi,"Argentina,BUENOS AIRES,General Alvarado,Comandante Nicanor Otamendi",6280010,0,0,1,0,0,209,0,338,0,0,76,0,0,0,0,307,22,0,0,0,0,0,7,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,963
Argentina,BUENOS AIRES,General Alvarado,Mar del Sur,"Argentina,BUENOS AIRES,General Alvarado,Mar del Sur",6280020,0,0,0,0,0,7,0,30,0,0,28,0,0,21,0,42,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142
Argentina,BUENOS AIRES,General Alvarado,Mechongué,"Argentina,BUENOS AIRES,General Alvarado,Mechongué",6280030,256,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259
Argentina,BUENOS AIRES,General Alvarado,Miramar,"Argentina,BUENOS AIRES,General Alvarado,Miramar",6280040,1,0,1,0,70,68,0,181,0,0,93,0,1064,77,0,35,213,0,2,0,2059,0,207,0,0,0,0,0,0,0,1843,0,0,0,973,0,0,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,1465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,347,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,14,0,0,0,11041
Argentina,BUENOS AIRES,General Alvear,General Alvear,"Argentina,BUENOS AIRES,General Alvear,General Alvear",6287010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81
Argentina,BUENOS AIRES,General Arenales,Arribeños,"Argentina,BUENOS AIRES,General Arenales,Arribeños",6294010,1,0,0,0,0,12,0,107,0,0,404,0,0,215,0,1,157,0,0,0,0,0,259,0,0,0,0,0,0,0,1,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1201
Argentina,BUENOS AIRES,General Arenales,Ascensión,"Argentina,BUENOS AIRES,General Arenales,Ascensión",6294020,0,0,0,0,0,0,0,0,0,0,395,0,0,0,0,0,140,0,0,0,1450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1985
Argentina,BUENOS AIRES,General Arenales,Ferré,"Argentina,BUENOS AIRES,General Arenales,Ferré",6294040,0,0,0,0,0,43,0,0,0,0,152,0,0,280,0,187,58,0,68,0,0,0,76,0,0,0,0,0,0,0,18,0,0,0,30,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,926
