País,Provincia,Partido,Localidad,Unnamed: 4,Link Indec,ADSL,CABLEMODEM,DIAL UP,FIBRA OPTICA,OTROS,SATELITAL,WIMAX,WIRELESS,Total general
Argentina,BUENOS AIRES,25 de Mayo,25 de Mayo,"Argentina,BUENOS AIRES,25 de Mayo,25 de Mayo",6854100,755,4600,0,2,0,742,0,727,6826
Argentina,BUENOS AIRES,25 de Mayo,Del Valle,"Argentina,BUENOS AIRES,25 de Mayo,Del Valle",6854020,181,0,0,0,10,1,0,0,192
Argentina,BUENOS AIRES,25 de Mayo,Gobernador Ugarte,"Argentina,BUENOS AIRES,25 de Mayo,Gobernador Ugarte",6854040,0,0,0,0,0,0,0,181,181
Argentina,BUENOS AIRES,25 de Mayo,Norberto de la Riestra,"Argentina,BUENOS AIRES,25 de Mayo,Norberto de la Riestra",6854060,0,782,0,496,16,0,0,185,1479
Argentina,BUENOS AIRES,25 de Mayo,Lucas Monteverde,"Argentina,BUENOS AIRES,25 de Mayo,Lucas Monteverde",6854050,0,0,0,0,0,0,0,6,6
Argentina,BUENOS AIRES,25 de Mayo,Ernestina,"Argentina,BUENOS AIRES,25 de Mayo,Ernestina",6854030,75,0,0,0,0,0,0,0,75
Argentina,BUENOS AIRES,25 de Mayo,Pedernales,"Argentina,BUENOS AIRES,25 de Mayo,Pedernales",6854070,154,0,0,25,21,0,0,7,207
Argentina,BUENOS AIRES,9 de Julio,12 de Octubre,"Argentina,BUENOS AIRES,9 de Julio,12 de Octubre",6588030,0,0,0,0,0,0,0,19,19
Argentina,BUENOS AIRES,9 de Julio,9 de Julio,"Argentina,BUENOS AIRES,9 de Julio,9 de Julio",6588100,4241,3553,80,6238,0,0,0,831,14943
Argentina,BUENOS AIRES,9 de Julio,Alfredo Demarchi  (Est. Facundo Quiroga),"Argentina,BUENOS AIRES,9 de Julio,Alfredo Demarchi  (Est. Facundo Quiroga)",6588010,450,0,0,0,60,0,0,0,510
Argentina,BUENOS AIRES,9 de Julio,Dudignac,"Argentina,BUENOS AIRES,9 de Julio,Dudignac",6588040,0,0,0,0,0,0,0,474,474
Argentina,BUENOS AIRES,9 de Julio,Manuel B. Gonnet  (Est. French),"Argentina,BUENOS AIRES,9 de Julio,Manuel B. Gonnet  (Est. French)",6588060,193,0,0,2,2,0,0,0,197
Argentina,BUENOS AIRES,9 de Julio,Villa General Fournier  (Est. 9 de Julio Sud),"Argentina,BUENOS AIRES,9 de Julio,Villa General Fournier  (Est. 9 de Julio Sud)",6588120,0,0,0,118,0,0,0,42,160
Argentina,BUENOS AIRES,9 de Julio,Patricios,"Argentina,BUENOS AIRES,9 de Julio,Patricios",6588110,81,0,0,0,0,0,0,50,131
Argentina,BUENOS AIRES,9 de Julio,Morea,"Argentina,BUENOS AIRES,9 de Julio,Morea",6588080,0,0,0,0,0,0,0,130,130
Argentina,BUENOS AIRES,Adolfo Alsina,Carhué,"Argentina,BUENOS AIRES,Adolfo Alsina,Carhué",6007010,766,0,1,1417,1,0,0,1066,3251
Argentina,BUENOS AIRES,Adolfo Alsina,Maza,"Argentina,BUENOS AIRES,Adolfo Alsina,Maza",6007070,0,0,0,390,0,2,0,14,406
Argentina,BUENOS AIRES,Adolfo Alsina,Rivera,"Argentina,BUENOS AIRES,Adolfo Alsina,Rivera",6007080,0,0,0,1253,0,0,0,0,1253
Argentina,BUENOS AIRES,Adolfo Alsina,Colonia San Miguel Arcángel,"Argentina,BUENOS AIRES,Adolfo Alsina,Colonia San Miguel Arcángel",6007020,0,0,0,208,0,0,0,0,208
Argentina,BUENOS AIRES,Adolfo Alsina,Esteban Agustín Gascón,"Argentina,BUENOS AIRES,Adolfo Alsina,Esteban Agustín Gascón",6007050,0,0,0,60,0,0,0,0,60
Argentina,BUENOS AIRES,Adolfo Gonzales Chaves,Adolfo Gonzales Chaves  (Est. Chaves),"Argentina,BUENOS AIRES,Adolfo Gonzales Chaves,Adolfo Gonzales Chaves  (Est. Chaves)",6014010,464,0,2,943,0,0,0,690,2099
Argentina,BUENOS AIRES,Adolfo Gonzales Chaves,De la Garma,"Argentina,BUENOS AIRES,Adolfo Gonzales Chaves,De la Garma",6014020,0,0,0,654,6,0,0,57,717
Argentina,BUENOS AIRES,Adolfo Gonzales Chaves,Juan E. Barra,"Argentina,BUENOS AIRES,Adolfo Gonzales Chaves,Juan E. Barra",6014030,0,0,0,0,0,0,0,46,46
Argentina,BUENOS AIRES,Adolfo Gonzales Chaves,Vásquez,"Argentina,BUENOS AIRES,Adolfo Gonzales Chaves,Vásquez",6014040,0,0,0,0,0,0,0,14,14
Argentina,BUENOS AIRES,Alberti,Alberti   (Est. Andrés Vaccarezza),"Argentina,BUENOS AIRES,Alberti,Alberti   (Est. Andrés Vaccarezza)",6021010,335,0,6,1,0,0,0,2,344
Argentina,BUENOS AIRES,Alberti,Mechita,"Argentina,BUENOS AIRES,Alberti,Mechita",6021030,285,0,0,0,0,0,0,0,285
Argentina,BUENOS AIRES,Alberti,Coronel Seguí,"Argentina,BUENOS AIRES,Alberti,Coronel Seguí",6021020,0,0,0,0,0,0,0,5,5
Argentina,BUENOS AIRES,Alberti,Villa Ortiz  (Est. Coronel Mom),"Argentina,BUENOS AIRES,Alberti,Villa Ortiz  (Est. Coronel Mom)",6021070,0,0,0,0,0,0,0,24,24
Argentina,BUENOS AIRES,Almirante Brown,Adrogué,"Argentina,BUENOS AIRES,Almirante Brown,Adrogué",6028010,86,9355,53,12087,91,1,0,26,21699
Argentina,BUENOS AIRES,Almirante Brown,Burzaco,"Argentina,BUENOS AIRES,Almirante Brown,Burzaco",6028010,39,16766,35,12073,14,2,0,309,29238
Argentina,BUENOS AIRES,Almirante Brown,Claypole,"Argentina,BUENOS AIRES,Almirante Brown,Claypole",6028010,4,7732,3,3987,15,0,0,2,11743
Argentina,BUENOS AIRES,Almirante Brown,Don Orione,"Argentina,BUENOS AIRES,Almirante Brown,Don Orione",6028010,0,5756,0,0,42,0,0,1,5799
Argentina,BUENOS AIRES,Almirante Brown,Glew,"Argentina,BUENOS AIRES,Almirante Brown,Glew",6028010,11,9209,10,12012,12,0,0,54,21308
Argentina,BUENOS AIRES,Almirante Brown,Jose Mármol,"Argentina,BUENOS AIRES,Almirante Brown,Jose Mármol",6028010,0,7604,1,1605,4,0,0,1,9215
Argentina,BUENOS AIRES,Almirante Brown,Longchamps,"Argentina,BUENOS AIRES,Almirante Brown,Longchamps",6028010,16,9478,20,8223,29,0,0,1,17767
Argentina,BUENOS AIRES,Almirante Brown,Malvinas Argentinas,"Argentina,BUENOS AIRES,Almirante Brown,Malvinas Argentinas",6028010,1,4921,3,787,6,0,0,1,5719
Argentina,BUENOS AIRES,Almirante Brown,Ministro Rivadavia,"Argentina,BUENOS AIRES,Almirante Brown,Ministro Rivadavia",6028010,3,3666,4,4309,0,0,0,1,7983
Argentina,BUENOS AIRES,Almirante Brown,Rafael Calzada,"Argentina,BUENOS AIRES,Almirante Brown,Rafael Calzada",6028010,9,10941,14,10091,179,0,0,340,21574
Argentina,BUENOS AIRES,Almirante Brown,San Francisco Solano,"Argentina,BUENOS AIRES,Almirante Brown,San Francisco Solano",6028010,3,4418,4,4746,128,0,0,2,9301
Argentina,BUENOS AIRES,Almirante Brown,San Jose,"Argentina,BUENOS AIRES,Almirante Brown,San Jose",6028010,2,9013,1,1166,1,3,0,1,10187
Argentina,BUENOS AIRES,Arrecifes,Arrecifes,"Argentina,BUENOS AIRES,Arrecifes,Arrecifes",6077010,773,1297,12,6903,0,1,0,1325,10311
Argentina,BUENOS AIRES,Arrecifes,Todd,"Argentina,BUENOS AIRES,Arrecifes,Todd",6077020,0,0,0,341,0,0,0,0,341
Argentina,BUENOS AIRES,Arrecifes,Viña,"Argentina,BUENOS AIRES,Arrecifes,Viña",6077030,50,0,0,0,0,0,0,30,80
Argentina,BUENOS AIRES,Avellaneda,Avellaneda,"Argentina,BUENOS AIRES,Avellaneda,Avellaneda",6035010,903,8577,46,7442,168,8,0,79,17223
Argentina,BUENOS AIRES,Avellaneda,Crucesita,"Argentina,BUENOS AIRES,Avellaneda,Crucesita",6035010,1,4834,0,3047,7,0,0,0,7889
Argentina,BUENOS AIRES,Avellaneda,Dock Sud,"Argentina,BUENOS AIRES,Avellaneda,Dock Sud",6035010,11,630,0,1908,13,0,0,26,2588
Argentina,BUENOS AIRES,Avellaneda,Gerli,"Argentina,BUENOS AIRES,Avellaneda,Gerli",6035010,3,5769,0,4826,5,0,0,0,10603
Argentina,BUENOS AIRES,Avellaneda,Pineyro,"Argentina,BUENOS AIRES,Avellaneda,Pineyro",6035010,9,5704,1,2673,5,0,0,0,8392
Argentina,BUENOS AIRES,Avellaneda,Sarandí,"Argentina,BUENOS AIRES,Avellaneda,Sarandí",6035010,703,9510,60,13779,43,1,0,1,24097
Argentina,BUENOS AIRES,Avellaneda,Villa Domínico,"Argentina,BUENOS AIRES,Avellaneda,Villa Domínico",6035010,15,8462,2,7525,19,0,0,600,16623
Argentina,BUENOS AIRES,Avellaneda,Wilde,"Argentina,BUENOS AIRES,Avellaneda,Wilde",6035010,329,12033,62,16620,12,0,0,101,29157
Argentina,BUENOS AIRES,Ayacucho,Ayacucho,"Argentina,BUENOS AIRES,Ayacucho,Ayacucho",6042010,1834,0,2,0,0,0,0,142,1978
Argentina,BUENOS AIRES,Ayacucho,La Constancia,"Argentina,BUENOS AIRES,Ayacucho,La Constancia",6042020,0,0,0,0,0,0,0,10,10
Argentina,BUENOS AIRES,Ayacucho,Solanet,"Argentina,BUENOS AIRES,Ayacucho,Solanet",6042030,0,0,0,0,0,0,0,27,27
Argentina,BUENOS AIRES,Ayacucho,Udaquiola,"Argentina,BUENOS AIRES,Ayacucho,Udaquiola",6042040,0,0,0,0,0,1,0,46,47
Argentina,BUENOS AIRES,Azul,Azul,"Argentina,BUENOS AIRES,Azul,Azul",6049020,1692,14974,48,78,14,2,0,1145,17953
Argentina,BUENOS AIRES,Azul,Cacharí,"Argentina,BUENOS AIRES,Azul,Cacharí",6049030,0,0,2,0,0,0,0,521,523
Argentina,BUENOS AIRES,Azul,Chillar,"Argentina,BUENOS AIRES,Azul,Chillar",6049040,0,0,0,0,0,1,0,565,566
Argentina,BUENOS AIRES,Bahía Blanca,Bahía Blanca,"Argentina,BUENOS AIRES,Bahía Blanca,Bahía Blanca",6056010,3774,103360,388,14732,64,8,0,2764,125090
Argentina,BUENOS AIRES,Bahía Blanca,Cabildo,"Argentina,BUENOS AIRES,Bahía Blanca,Cabildo",6056020,0,193,4,210,2,0,0,66,475
Argentina,BUENOS AIRES,Bahía Blanca,General Daniel Cerri  (Est. General Cerri),"Argentina,BUENOS AIRES,Bahía Blanca,General Daniel Cerri  (Est. General Cerri)",6056030,320,1670,1,2,0,0,0,15,2008
Argentina,BUENOS AIRES,Bahía Blanca,Ingeniero White,"Argentina,BUENOS AIRES,Bahía Blanca,Ingeniero White",6056020,0,0,0,1,0,3,0,0,4
Argentina,BUENOS AIRES,Balcarce,Balcarce,"Argentina,BUENOS AIRES,Balcarce,Balcarce",6063010,1347,11903,36,45,9,0,0,883,14223
Argentina,BUENOS AIRES,Balcarce,Los Pinos,"Argentina,BUENOS AIRES,Balcarce,Los Pinos",6063020,0,0,0,0,9,0,0,30,39
Argentina,BUENOS AIRES,Balcarce,Napaleofú,"Argentina,BUENOS AIRES,Balcarce,Napaleofú",6063030,0,0,0,15,0,0,0,107,122
Argentina,BUENOS AIRES,Balcarce,Ramos Otero,"Argentina,BUENOS AIRES,Balcarce,Ramos Otero",6063040,0,0,0,0,0,0,0,8,8
Argentina,BUENOS AIRES,Balcarce,San Agustín,"Argentina,BUENOS AIRES,Balcarce,San Agustín",6063050,0,0,0,0,3,0,0,72,75
Argentina,BUENOS AIRES,Balcarce,Villa Laguna La Brava,"Argentina,BUENOS AIRES,Balcarce,Villa Laguna La Brava",6063060,0,0,0,0,0,0,0,42,42
Argentina,BUENOS AIRES,Baradero,Baradero,"Argentina,BUENOS AIRES,Baradero,Baradero",6070010,1010,7486,0,85,0,2,0,827,9410
Argentina,BUENOS AIRES,Baradero,Villa Alsina  (Est. Alsina),"Argentina,BUENOS AIRES,Baradero,Villa Alsina  (Est. Alsina)",6070040,96,0,0,0,10,0,0,248,354
Argentina,BUENOS AIRES,Baradero,Irineo Portela,"Argentina,BUENOS AIRES,Baradero,Irineo Portela",6070020,0,0,0,1,0,0,0,78,79
Argentina,BUENOS AIRES,Baradero,Santa Coloma,"Argentina,BUENOS AIRES,Baradero,Santa Coloma",6070030,0,0,0,0,0,0,0,55,55
Argentina,BUENOS AIRES,Benito Juárez,Barker,"Argentina,BUENOS AIRES,Benito Juárez,Barker",6084010,0,0,1,10,0,2,0,70,83
Argentina,BUENOS AIRES,Benito Juárez,Benito Juárez  (Est. Juárez),"Argentina,BUENOS AIRES,Benito Juárez,Benito Juárez  (Est. Juárez)",6084020,650,0,20,563,4,1,0,147,1385
Argentina,BUENOS AIRES,Benito Juárez,López,"Argentina,BUENOS AIRES,Benito Juárez,López",6084030,0,0,0,4,0,0,0,12,16
Argentina,BUENOS AIRES,Benito Juárez,Villa Cacique  (Est. Alfredo Fortabat),"Argentina,BUENOS AIRES,Benito Juárez,Villa Cacique  (Est. Alfredo Fortabat)",6084050,0,0,0,20,0,1,0,100,121
Argentina,BUENOS AIRES,Berazategui,Berazategui,"Argentina,BUENOS AIRES,Berazategui,Berazategui",6091010,247,16915,38,29387,23,4,0,49,46663
Argentina,BUENOS AIRES,Berazategui,Berazategui Oeste,"Argentina,BUENOS AIRES,Berazategui,Berazategui Oeste",6091010,16,130,0,15656,0,0,0,0,15802
Argentina,BUENOS AIRES,Berazategui,Carlos Tomás Sourigues,"Argentina,BUENOS AIRES,Berazategui,Carlos Tomás Sourigues",6091010,1,1429,0,1925,2,0,0,0,3357
Argentina,BUENOS AIRES,Berazategui,Centro Agrícola El Pato,"Argentina,BUENOS AIRES,Berazategui,Centro Agrícola El Pato",6091010,1348,2061,0,672,0,0,0,16,4097
Argentina,BUENOS AIRES,Berazategui,Guillermo E. Hudson,"Argentina,BUENOS AIRES,Berazategui,Guillermo E. Hudson",6091010,40,6090,2,9754,3,0,0,0,15889
Argentina,BUENOS AIRES,Berazategui,Juan María Gutierrez,"Argentina,BUENOS AIRES,Berazategui,Juan María Gutierrez",6091010,94,2038,2,5607,0,0,0,90,7831
Argentina,BUENOS AIRES,Berazategui,Pereyra,"Argentina,BUENOS AIRES,Berazategui,Pereyra",6091010,0,247,1,431,0,0,0,0,679
Argentina,BUENOS AIRES,Berazategui,Plátanos,"Argentina,BUENOS AIRES,Berazategui,Plátanos",6091010,0,1828,0,2273,1,0,0,0,4102
Argentina,BUENOS AIRES,Berazategui,Ranelagh,"Argentina,BUENOS AIRES,Berazategui,Ranelagh",6091010,10,2946,13,7764,0,1,0,0,10734
Argentina,BUENOS AIRES,Berazategui,Villa España,"Argentina,BUENOS AIRES,Berazategui,Villa España",6091010,1,1112,0,2328,1,0,0,0,3442
Argentina,BUENOS AIRES,Berisso,Berisso,"Argentina,BUENOS AIRES,Berisso,Berisso",6098010,3116,14231,21,7668,6,0,0,413,25455
Argentina,BUENOS AIRES,Berisso,Villa Nueva,"Argentina,BUENOS AIRES,Berisso,Villa Nueva",6098010,0,0,0,132,0,0,0,250,382
Argentina,BUENOS AIRES,Berisso,Barrio El Carmen (Este),"Argentina,BUENOS AIRES,Berisso,Barrio El Carmen (Este)",6098010,0,0,0,132,0,0,0,250,382
Argentina,BUENOS AIRES,Berisso,Villa Arguello,"Argentina,BUENOS AIRES,Berisso,Villa Arguello",6098010,0,0,0,132,0,0,0,250,382
Argentina,BUENOS AIRES,Berisso,Villa Progreso,"Argentina,BUENOS AIRES,Berisso,Villa Progreso",6098010,0,0,0,132,0,0,0,250,382
Argentina,BUENOS AIRES,Bolívar,OTROS,"Argentina,BUENOS AIRES,Bolívar,OTROS",Sin Datos,0,1,0,1,0,0,0,0,2
Argentina,BUENOS AIRES,Bolívar,Pirovano,"Argentina,BUENOS AIRES,Bolívar,Pirovano",6105050,0,0,0,0,50,0,0,45,95
Argentina,BUENOS AIRES,Bolívar,San Carlos de Bolívar  (Est. Bolívar),"Argentina,BUENOS AIRES,Bolívar,San Carlos de Bolívar  (Est. Bolívar)",6105060,727,5211,2,11,0,1,0,255,6207
Argentina,BUENOS AIRES,Bolívar,Urdampilleta,"Argentina,BUENOS AIRES,Bolívar,Urdampilleta",6105070,0,0,5,2,0,0,0,71,78
Argentina,BUENOS AIRES,Bolívar,Hale,"Argentina,BUENOS AIRES,Bolívar,Hale",6105010,10,0,0,0,0,0,0,0,10
Argentina,BUENOS AIRES,Bolívar,Juan F. Ibarra,"Argentina,BUENOS AIRES,Bolívar,Juan F. Ibarra",6105020,0,0,0,1,0,0,0,0,1
Argentina,BUENOS AIRES,Bragado,Bragado,"Argentina,BUENOS AIRES,Bragado,Bragado",6112010,500,3107,10,249,0,0,0,212,4078
Argentina,BUENOS AIRES,Bragado,General O'Brien,"Argentina,BUENOS AIRES,Bragado,General O'Brien",6112030,321,0,0,83,0,0,0,36,440
Argentina,BUENOS AIRES,Bragado,Irala,"Argentina,BUENOS AIRES,Bragado,Irala",6112040,0,2,0,0,0,0,0,22,24
Argentina,BUENOS AIRES,Bragado,Mechita (Est. Mecha),"Argentina,BUENOS AIRES,Bragado,Mechita (Est. Mecha)",6112070,10,8,0,0,0,0,0,8,26
Argentina,BUENOS AIRES,Bragado,Warnes,"Argentina,BUENOS AIRES,Bragado,Warnes",6112090,135,0,0,0,9,0,0,7,151
Argentina,BUENOS AIRES,Bragado,Comodoro Py,"Argentina,BUENOS AIRES,Bragado,Comodoro Py",6112020,0,0,0,220,0,0,0,2,222
Argentina,BUENOS AIRES,Bragado,Olascoaga,"Argentina,BUENOS AIRES,Bragado,Olascoaga",6112080,0,0,0,0,0,0,0,40,40
Argentina,BUENOS AIRES,Brandsen,Coronel Brandsen,"Argentina,BUENOS AIRES,Brandsen,Coronel Brandsen",6119050,1250,420,1,3393,1,0,0,1208,6273
Argentina,BUENOS AIRES,Brandsen,Jeppener,"Argentina,BUENOS AIRES,Brandsen,Jeppener",6119070,815,0,0,2,0,0,0,0,817
Argentina,BUENOS AIRES,Campana,Campana,"Argentina,BUENOS AIRES,Campana,Campana",6126030,808,18717,1,11565,20,3,0,44,31158
Argentina,BUENOS AIRES,Campana,Lomas del Río Luján (Est. Río Luján),"Argentina,BUENOS AIRES,Campana,Lomas del Río Luján (Est. Río Luján)",6126040,0,56,0,0,0,0,0,0,56
Argentina,BUENOS AIRES,Campana,Alto Los Cardales,"Argentina,BUENOS AIRES,Campana,Alto Los Cardales",6126010,0,0,0,253,0,0,0,41,294
Argentina,BUENOS AIRES,Campana,Barrio Los Pioneros,"Argentina,BUENOS AIRES,Campana,Barrio Los Pioneros",6126020,0,0,0,0,0,0,0,60,60
Argentina,BUENOS AIRES,Campana,Chacras Del Río Luján,"Argentina,BUENOS AIRES,Campana,Chacras Del Río Luján",6126035,0,0,0,0,0,0,0,35,35
Argentina,BUENOS AIRES,Cañuelas,Alejandro Petión,"Argentina,BUENOS AIRES,Cañuelas,Alejandro Petión",6134010,102,894,7,0,0,0,0,41,1044
Argentina,BUENOS AIRES,Cañuelas,Barrio El Taladro,"Argentina,BUENOS AIRES,Cañuelas,Barrio El Taladro",6134020,0,0,0,200,0,0,0,0,200
Argentina,BUENOS AIRES,Cañuelas,Cañuelas,"Argentina,BUENOS AIRES,Cañuelas,Cañuelas",6134030,909,5206,30,2419,0,1,0,526,9091
Argentina,BUENOS AIRES,Cañuelas,Máximo Paz,"Argentina,BUENOS AIRES,Cañuelas,Máximo Paz",6134050,0,2536,0,1,0,0,0,270,2807
Argentina,BUENOS AIRES,Cañuelas,Santa Rosa,"Argentina,BUENOS AIRES,Cañuelas,Santa Rosa",6134060,0,0,0,0,0,2,0,233,235
Argentina,BUENOS AIRES,Cañuelas,Uribelarrea,"Argentina,BUENOS AIRES,Cañuelas,Uribelarrea",6134070,63,0,0,686,0,0,0,141,890
Argentina,BUENOS AIRES,Cañuelas,Vicente Casares,"Argentina,BUENOS AIRES,Cañuelas,Vicente Casares",6134080,175,0,2,0,0,0,0,25,202
Argentina,BUENOS AIRES,Cañuelas,Barrio Belgrano-Máximo Paz,"Argentina,BUENOS AIRES,Cañuelas,Barrio Belgrano-Máximo Paz",6134030,0,0,0,0,0,0,0,48,48
Argentina,BUENOS AIRES,Cañuelas,Gobernador Udaondo,"Argentina,BUENOS AIRES,Cañuelas,Gobernador Udaondo",6134040,0,0,0,1,0,0,0,20,21
Argentina,BUENOS AIRES,Capitán Sarmiento,Capitán Sarmiento,"Argentina,BUENOS AIRES,Capitán Sarmiento,Capitán Sarmiento",6140010,144,4200,0,131,0,0,0,89,4564
Argentina,BUENOS AIRES,Capitán Sarmiento,La Luisa,"Argentina,BUENOS AIRES,Capitán Sarmiento,La Luisa",6140020,0,0,0,0,0,0,0,44,44
Argentina,BUENOS AIRES,Carlos Casares,Cadret,"Argentina,BUENOS AIRES,Carlos Casares,Cadret",6147020,0,0,0,0,1,0,0,48,49
Argentina,BUENOS AIRES,Carlos Casares,Carlos Casares,"Argentina,BUENOS AIRES,Carlos Casares,Carlos Casares",6147030,1167,2,7,3056,0,0,0,2461,6693
Argentina,BUENOS AIRES,Carlos Casares,La Sofía,"Argentina,BUENOS AIRES,Carlos Casares,La Sofía",6147060,0,0,0,0,0,0,0,1,1
Argentina,BUENOS AIRES,Carlos Casares,Moctezuma,"Argentina,BUENOS AIRES,Carlos Casares,Moctezuma",6147080,0,0,0,0,0,0,0,161,161
Argentina,BUENOS AIRES,Carlos Casares,Santo Tomás,"Argentina,BUENOS AIRES,Carlos Casares,Santo Tomás",6147095,0,0,0,0,0,0,0,44,44
Argentina,BUENOS AIRES,Carlos Casares,Smith,"Argentina,BUENOS AIRES,Carlos Casares,Smith",6147100,0,0,0,0,0,0,0,190,190
Argentina,BUENOS AIRES,Carlos Casares,Mauricio Hirsch,"Argentina,BUENOS AIRES,Carlos Casares,Mauricio Hirsch",6147070,0,0,0,0,0,0,0,47,47
Argentina,BUENOS AIRES,Carlos Casares,Bellocq,"Argentina,BUENOS AIRES,Carlos Casares,Bellocq",6147010,0,0,1,0,0,0,0,0,1
Argentina,BUENOS AIRES,Carlos Tejedor,Carlos Tejedor,"Argentina,BUENOS AIRES,Carlos Tejedor,Carlos Tejedor",6154010,12,1263,1,68,0,0,0,499,1843
Argentina,BUENOS AIRES,Carlos Tejedor,Colonia Seré,"Argentina,BUENOS AIRES,Carlos Tejedor,Colonia Seré",6154020,0,0,0,50,0,0,0,77,127
Argentina,BUENOS AIRES,Carlos Tejedor,Tres Algarrobos  (Est. Cuenca),"Argentina,BUENOS AIRES,Carlos Tejedor,Tres Algarrobos  (Est. Cuenca)",6154050,0,0,0,0,0,1,0,198,199
Argentina,BUENOS AIRES,Carlos Tejedor,Curarú,"Argentina,BUENOS AIRES,Carlos Tejedor,Curarú",6154030,0,0,0,0,0,0,0,16,16
Argentina,BUENOS AIRES,Carlos Tejedor,Timote,"Argentina,BUENOS AIRES,Carlos Tejedor,Timote",6154040,0,0,0,0,0,0,0,61,61
Argentina,BUENOS AIRES,Carmen de Areco,Carmen de Areco,"Argentina,BUENOS AIRES,Carmen de Areco,Carmen de Areco",6161010,322,1750,5,8,1,0,0,1045,3131
Argentina,BUENOS AIRES,Carmen de Areco,Pueblo Gouin,"Argentina,BUENOS AIRES,Carmen de Areco,Pueblo Gouin",6161020,0,0,0,0,0,0,0,31,31
Argentina,BUENOS AIRES,Carmen de Areco,Tres Sargentos,"Argentina,BUENOS AIRES,Carmen de Areco,Tres Sargentos",6161030,0,0,0,0,0,0,0,107,107
Argentina,BUENOS AIRES,Castelli,Castelli,"Argentina,BUENOS AIRES,Castelli,Castelli",6168010,52,1109,0,1121,0,2,0,28,2312
Argentina,BUENOS AIRES,Castelli,Centro Guerrero,"Argentina,BUENOS AIRES,Castelli,Centro Guerrero",6168020,0,0,0,46,0,0,0,3,49
Argentina,BUENOS AIRES,Castelli,Cerro De La Gloria,"Argentina,BUENOS AIRES,Castelli,Cerro De La Gloria",6168030,0,0,0,7,0,0,0,0,7
Argentina,BUENOS AIRES,Chacabuco,Castilla,"Argentina,BUENOS AIRES,Chacabuco,Castilla",6210010,0,0,0,0,0,0,0,274,274
Argentina,BUENOS AIRES,Chacabuco,Chacabuco,"Argentina,BUENOS AIRES,Chacabuco,Chacabuco",6210020,1334,10152,15,1924,0,0,0,130,13555
Argentina,BUENOS AIRES,Chacabuco,O'Higgins,"Argentina,BUENOS AIRES,Chacabuco,O'Higgins",6210040,260,0,0,220,0,0,0,12,492
Argentina,BUENOS AIRES,Chacabuco,Rawson,"Argentina,BUENOS AIRES,Chacabuco,Rawson",6210050,59,0,0,383,0,0,0,134,576
Argentina,BUENOS AIRES,Chascomús,Chascomús,"Argentina,BUENOS AIRES,Chascomús,Chascomús",6217010,1847,8030,79,1166,0,1,0,0,11123
Argentina,BUENOS AIRES,Chascomús,Manuel J. Cobo  (Est. Lezama),"Argentina,BUENOS AIRES,Chascomús,Manuel J. Cobo  (Est. Lezama)",6217020,98,2000,0,2,0,0,444,0,2544
Argentina,BUENOS AIRES,Chascomús,Barrio San Cayetano,"Argentina,BUENOS AIRES,Chascomús,Barrio San Cayetano",6217020,0,0,0,132,0,0,0,0,132
Argentina,BUENOS AIRES,Chivilcoy,Chivilcoy,"Argentina,BUENOS AIRES,Chivilcoy,Chivilcoy",6224010,2031,9012,117,4061,1,1,0,5530,20753
Argentina,BUENOS AIRES,Chivilcoy,La Rica,"Argentina,BUENOS AIRES,Chivilcoy,La Rica",6224040,39,0,0,0,2,0,0,97,138
Argentina,BUENOS AIRES,Chivilcoy,Moquehuá,"Argentina,BUENOS AIRES,Chivilcoy,Moquehuá",6224050,0,338,0,563,0,0,0,30,931
Argentina,BUENOS AIRES,Chivilcoy,Ramón Biaus,"Argentina,BUENOS AIRES,Chivilcoy,Ramón Biaus",6224060,3,0,0,0,0,0,0,77,80
Argentina,BUENOS AIRES,Chivilcoy,San Sebastián,"Argentina,BUENOS AIRES,Chivilcoy,San Sebastián",6224070,3,0,0,0,0,0,0,49,52
Argentina,BUENOS AIRES,Chivilcoy,Gorostiaga,"Argentina,BUENOS AIRES,Chivilcoy,Gorostiaga",6224030,55,0,0,0,0,0,0,2,57
Argentina,BUENOS AIRES,Chivilcoy,Benitez,"Argentina,BUENOS AIRES,Chivilcoy,Benitez",6224005,0,0,0,0,0,0,0,19,19
Argentina,BUENOS AIRES,Chivilcoy,Emilio Ayarza,"Argentina,BUENOS AIRES,Chivilcoy,Emilio Ayarza",6224020,0,0,0,0,0,0,0,5,5
Argentina,BUENOS AIRES,Colón,Colón,"Argentina,BUENOS AIRES,Colón,Colón",6175010,4051,1796,0,4968,0,0,0,20,10835
Argentina,BUENOS AIRES,Colón,Sarasa,"Argentina,BUENOS AIRES,Colón,Sarasa",6175040,0,0,0,0,0,0,0,14,14
Argentina,BUENOS AIRES,Coronel de Marina L. Rosales,Balneario Pehuen Co,"Argentina,BUENOS AIRES,Coronel de Marina L. Rosales,Balneario Pehuen Co",6182020,0,0,0,0,0,1,0,0,1
Argentina,BUENOS AIRES,Coronel de Marina L. Rosales,Punta Alta  (Est Almirante Solier),"Argentina,BUENOS AIRES,Coronel de Marina L. Rosales,Punta Alta  (Est Almirante Solier)",6182030,634,21404,47,11,0,6,0,0,22102
Argentina,BUENOS AIRES,Coronel de Marina L. Rosales,Villa General Arias  (Est. Kilómetro 638),"Argentina,BUENOS AIRES,Coronel de Marina L. Rosales,Villa General Arias  (Est. Kilómetro 638)",6182050,0,0,0,165,0,0,0,0,165
