Provincia,Partido,Localidad,Tecnología,Link indec,Accesos,Provincia_encoded,Tecnología_encoded
ENTRE RÍOS,NOGOYÁ,HERNÁNDEZ,WIRELESS,30077050,125,7,9
ENTRE RÍOS,NOGOYÁ,LUCAS GONZÁLEZ,ADSL,30077060,300,7,0
ENTRE RÍOS,NOGOYÁ,LUCAS GONZÁLEZ,Otros,30077060,1,7,6
ENTRE RÍOS,NOGOYÁ,LUCAS GONZÁLEZ,WIRELESS,30077060,197,7,9
ENTRE RÍOS,NOGOYÁ,NOGOYÁ,ADSL,30077070,661,7,0
ENTRE RÍOS,NOGOYÁ,NOGOYÁ,Otros,30077070,697,7,6
ENTRE RÍOS,NOGOYÁ,NOGOYÁ,WIRELESS,30077070,716,7,9
ENTRE RÍOS,NOGOYÁ,OTROS,WIRELESS,0,13,7,9
ENTRE RÍOS,NOGOYÁ,XX DE SETIEMBRE,WIRELESS,30077080,41,7,9
ENTRE RÍOS,OTROS,OTROS,Otros,0,7169,7,6
ENTRE RÍOS,PARANÁ,ALDEA MARÍA LUISA,WIRELESS,30084010,8,7,9
ENTRE RÍOS,PARANÁ,ALDEA SAN RAFAEL,WIRELESS,30084020,9,7,9
ENTRE RÍOS,PARANÁ,CERRITO,ADSL,30084050,129,7,0
ENTRE RÍOS,PARANÁ,CERRITO,CABLEMODEM,30084050,950,7,1
ENTRE RÍOS,PARANÁ,CERRITO,SATELITAL,30084050,1,7,7
ENTRE RÍOS,PARANÁ,CERRITO,WIRELESS,30084050,94,7,9
ENTRE RÍOS,PARANÁ,COLONIA AVELLANEDA,ADSL,30084060,268,7,0
ENTRE RÍOS,PARANÁ,COLONIA AVELLANEDA,WIRELESS,30084060,58,7,9
ENTRE RÍOS,PARANÁ,CRESPO,ADSL,30084070,501,7,0
ENTRE RÍOS,PARANÁ,CRESPO,CABLEMODEM,30084070,4873,7,1
ENTRE RÍOS,PARANÁ,CRESPO,FIBRA OPTICA,30084070,1028,7,4
ENTRE RÍOS,PARANÁ,CRESPO,WIRELESS,30084070,94,7,9
ENTRE RÍOS,PARANÁ,CRUCESITAS SÉPTIMA SECCIÓN,WIRELESS,30084095,118,7,9
ENTRE RÍOS,PARANÁ,EL PALENQUE,WIRELESS,30084080,5,7,9
ENTRE RÍOS,PARANÁ,EL PINGO,Otros,30084090,1,7,6
ENTRE RÍOS,PARANÁ,EL PINGO,WIRELESS,30084090,50,7,9
ENTRE RÍOS,PARANÁ,EL RAMBLÓN,WIRELESS,30084095,18,7,9
ENTRE RÍOS,PARANÁ,HASENKAMP,CABLEMODEM,30084100,848,7,1
ENTRE RÍOS,PARANÁ,HASENKAMP,FIBRA OPTICA,30084100,2,7,4
ENTRE RÍOS,PARANÁ,HASENKAMP,Otros,30084100,9,7,6
ENTRE RÍOS,PARANÁ,HASENKAMP,SATELITAL,30084100,1,7,7
ENTRE RÍOS,PARANÁ,HASENKAMP,WIRELESS,30084100,224,7,9
ENTRE RÍOS,PARANÁ,HERNANDARIAS,CABLEMODEM,30084110,366,7,1
ENTRE RÍOS,PARANÁ,HERNANDARIAS,WIRELESS,30084110,25,7,9
ENTRE RÍOS,PARANÁ,LA PICADA,ADSL,30084120,6,7,0
ENTRE RÍOS,PARANÁ,LA PICADA,FIBRA OPTICA,30084120,1,7,4
ENTRE RÍOS,PARANÁ,LAS TUNAS,WIRELESS,30084130,54,7,9
ENTRE RÍOS,PARANÁ,MARÍA GRANDE,CABLEMODEM,30084140,1486,7,1
ENTRE RÍOS,PARANÁ,MARÍA GRANDE,DIAL UP,30084140,1,7,3
ENTRE RÍOS,PARANÁ,MARÍA GRANDE,FIBRA OPTICA,30084140,419,7,4
ENTRE RÍOS,PARANÁ,MARÍA GRANDE,Otros,30084140,138,7,6
ENTRE RÍOS,PARANÁ,MARÍA GRANDE,WIRELESS,30084140,239,7,9
ENTRE RÍOS,PARANÁ,ORO VERDE,ADSL,30084150,256,7,0
ENTRE RÍOS,PARANÁ,ORO VERDE,CABLEMODEM,30084150,1,7,1
ENTRE RÍOS,PARANÁ,ORO VERDE,WIRELESS,30084150,60,7,9
ENTRE RÍOS,PARANÁ,OTROS,WIRELESS,0,13,7,9
ENTRE RÍOS,PARANÁ,PARANÁ,ADSL,30084160,2302,7,0
ENTRE RÍOS,PARANÁ,PARANÁ,CABLEMODEM,30084160,84255,7,1
ENTRE RÍOS,PARANÁ,PARANÁ,DIAL UP,30084160,13,7,3
ENTRE RÍOS,PARANÁ,PARANÁ,FIBRA OPTICA,30084160,10295,7,4
ENTRE RÍOS,PARANÁ,PARANÁ,Otros,30084160,7,7,6
ENTRE RÍOS,PARANÁ,PARANÁ,SATELITAL,30084160,1,7,7
ENTRE RÍOS,PARANÁ,PARANÁ,WIRELESS,30084160,1204,7,9
ENTRE RÍOS,PARANÁ,PUEBLO BRUGO,WIRELESS,30084180,45,7,9
ENTRE RÍOS,PARANÁ,SAN BENITO,ADSL,30084200,91,7,0
ENTRE RÍOS,PARANÁ,SAN BENITO,CABLEMODEM,30084200,1274,7,1
ENTRE RÍOS,PARANÁ,SAN BENITO,WIRELESS,30084200,184,7,9
ENTRE RÍOS,PARANÁ,SAUCE MONTRULL,WIRELESS,30084210,71,7,9
ENTRE RÍOS,PARANÁ,SEGUÍ,ADSL,30084230,1,7,0
ENTRE RÍOS,PARANÁ,SEGUÍ,CABLEMODEM,30084230,498,7,1
ENTRE RÍOS,PARANÁ,SEGUÍ,SATELITAL,30084230,1,7,7
ENTRE RÍOS,PARANÁ,SEGUÍ,WIRELESS,30084230,292,7,9
ENTRE RÍOS,PARANÁ,TABOSSI,CABLEMODEM,30084250,311,7,1
ENTRE RÍOS,PARANÁ,TABOSSI,FIBRA OPTICA,30084250,54,7,4
ENTRE RÍOS,PARANÁ,TABOSSI,WIRELESS,30084250,128,7,9
ENTRE RÍOS,PARANÁ,VIALE,ADSL,30084270,682,7,0
ENTRE RÍOS,PARANÁ,VIALE,CABLEMODEM,30084270,295,7,1
ENTRE RÍOS,PARANÁ,VIALE,FIBRA OPTICA,30084270,136,7,4
ENTRE RÍOS,PARANÁ,VIALE,WIRELESS,30084270,801,7,9
ENTRE RÍOS,PARANÁ,VILLA URQUIZA,ADSL,30084300,1,7,0
ENTRE RÍOS,SAN SALVADOR,GENERAL CAMPOS,ADSL,30088010,1,7,0
ENTRE RÍOS,SAN SALVADOR,GENERAL CAMPOS,FIBRA OPTICA,30088010,35,7,4
ENTRE RÍOS,SAN SALVADOR,GENERAL CAMPOS,Otros,30088010,37,7,6
ENTRE RÍOS,SAN SALVADOR,GENERAL CAMPOS,SATELITAL,30088010,1,7,7
ENTRE RÍOS,SAN SALVADOR,GENERAL CAMPOS,WIRELESS,30088010,188,7,9
ENTRE RÍOS,SAN SALVADOR,SAN SALVADOR,ADSL,30088020,298,7,0
ENTRE RÍOS,SAN SALVADOR,SAN SALVADOR,FIBRA OPTICA,30088020,1247,7,4
ENTRE RÍOS,SAN SALVADOR,SAN SALVADOR,Otros,30088020,259,7,6
ENTRE RÍOS,SAN SALVADOR,SAN SALVADOR,WIRELESS,30088020,286,7,9
ENTRE RÍOS,TALA,DURAZNO,ADSL,30091020,5,7,0
ENTRE RÍOS,TALA,DURAZNO,WIRELESS,30091020,44,7,9
ENTRE RÍOS,TALA,GOBERNADOR ECHAGÜE,WIRELESS,30091040,8,7,9
ENTRE RÍOS,TALA,GOBERNADOR MANSILLA,WIRELESS,30091050,75,7,9
ENTRE RÍOS,TALA,GOBERNADOR SOLÁ,WIRELESS,30091060,11,7,9
ENTRE RÍOS,TALA,LAS GUACHAS,WIRELESS,30091080,3,7,9
ENTRE RÍOS,TALA,MACIÁ,CABLEMODEM,30091090,209,7,1
ENTRE RÍOS,TALA,MACIÁ,WIRELESS,30091090,41,7,9
ENTRE RÍOS,TALA,ROSARIO DEL TALA,ADSL,30091100,945,7,0
ENTRE RÍOS,TALA,ROSARIO DEL TALA,FIBRA OPTICA,30091100,452,7,4
ENTRE RÍOS,TALA,ROSARIO DEL TALA,Otros,30091100,0,7,6
ENTRE RÍOS,URUGUAY,1º DE MAYO,WIRELESS,30098090,139,7,9
ENTRE RÍOS,URUGUAY,BASAVILBASO,ADSL,30098010,485,7,0
ENTRE RÍOS,URUGUAY,BASAVILBASO,FIBRA OPTICA,30098010,1351,7,4
ENTRE RÍOS,URUGUAY,BASAVILBASO,WIRELESS,30098010,363,7,9
ENTRE RÍOS,URUGUAY,CASEROS,ADSL,30098020,63,7,0
ENTRE RÍOS,URUGUAY,CASEROS,FIBRA OPTICA,30098020,707,7,4
ENTRE RÍOS,URUGUAY,CASEROS,Otros,30098020,6,7,6
ENTRE RÍOS,URUGUAY,CASEROS,SATELITAL,30098020,1,7,7
ENTRE RÍOS,URUGUAY,CASEROS,WIRELESS,30098020,60,7,9
ENTRE RÍOS,URUGUAY,COLONIA ELÍA,FIBRA OPTICA,30098030,14,7,4
ENTRE RÍOS,URUGUAY,COLONIA ELÍA,WIRELESS,30098030,160,7,9
ENTRE RÍOS,URUGUAY,CONCEPCIÓN DEL URUGUAY,ADSL,30098040,3963,7,0
ENTRE RÍOS,URUGUAY,CONCEPCIÓN DEL URUGUAY,CABLEMODEM,30098040,9449,7,1
ENTRE RÍOS,URUGUAY,CONCEPCIÓN DEL URUGUAY,DIAL UP,30098040,5,7,3
ENTRE RÍOS,URUGUAY,CONCEPCIÓN DEL URUGUAY,FIBRA OPTICA,30098040,10354,7,4
ENTRE RÍOS,URUGUAY,CONCEPCIÓN DEL URUGUAY,WIRELESS,30098040,1746,7,9
ENTRE RÍOS,URUGUAY,ESTANCIA SAN PEDRO,WIRELESS,30098030,6,7,9
ENTRE RÍOS,URUGUAY,HERRERA,ADSL,30098060,87,7,0
ENTRE RÍOS,URUGUAY,HERRERA,WIRELESS,30098060,120,7,9
ENTRE RÍOS,URUGUAY,LAS MOSCAS,FIBRA OPTICA,30098070,7,7,4
ENTRE RÍOS,URUGUAY,LAS MOSCAS,WIRELESS,30098070,46,7,9
ENTRE RÍOS,URUGUAY,LÍBAROS,WIRELESS,30098080,41,7,9
ENTRE RÍOS,URUGUAY,PRONUNCIAMIENTO,WIRELESS,30098100,175,7,9
ENTRE RÍOS,URUGUAY,ROCAMORA,WIRELESS,30098110,59,7,9
ENTRE RÍOS,URUGUAY,SANTA ANITA,FIBRA OPTICA,30098120,305,7,4
ENTRE RÍOS,URUGUAY,SANTA ANITA,WIRELESS,30098120,62,7,9
ENTRE RÍOS,URUGUAY,VILLA MANTERO,ADSL,30098130,32,7,0
ENTRE RÍOS,URUGUAY,VILLA MANTERO,FIBRA OPTICA,30098130,196,7,4
ENTRE RÍOS,URUGUAY,VILLA MANTERO,SATELITAL,30098130,1,7,7
ENTRE RÍOS,URUGUAY,VILLA MANTERO,WIRELESS,30098130,38,7,9
ENTRE RÍOS,URUGUAY,VILLA SAN JUSTO,FIBRA OPTICA,30098140,455,7,4
ENTRE RÍOS,URUGUAY,VILLA SAN JUSTO,WIRELESS,30098140,96,7,9
ENTRE RÍOS,URUGUAY,VILLA SAN MARCIAL (EST. GOBERNADOR URQUIZA),WIRELESS,30098150,55,7,9
ENTRE RÍOS,VICTORIA,MOLINO DOLL,WIRELESS,30105040,10,7,9
ENTRE RÍOS,VICTORIA,RINCÓN DE NOGOYÁ,WIRELESS,30105040,19,7,9
ENTRE RÍOS,VICTORIA,VICTORIA,ADSL,30105060,1868,7,0
ENTRE RÍOS,VICTORIA,VICTORIA,CABLEMODEM,30105060,9907,7,1
ENTRE RÍOS,VICTORIA,VICTORIA,FIBRA OPTICA,30105060,2827,7,4
ENTRE RÍOS,VICTORIA,VICTORIA,WIRELESS,30105060,352,7,9
ENTRE RÍOS,VILLAGUAY,ESTACIÓN RAÍCES,ADSL,30113010,18,7,0
ENTRE RÍOS,VILLAGUAY,ESTACIÓN RAÍCES,WIRELESS,30113010,5,7,9
ENTRE RÍOS,VILLAGUAY,INGENIERO MIGUEL SAJAROFF,WIRELESS,30113020,44,7,9
ENTRE RÍOS,VILLAGUAY,JUBILEO,FIBRA OPTICA,30113030,126,7,4
ENTRE RÍOS,VILLAGUAY,JUBILEO,Otros,30113030,35,7,6
ENTRE RÍOS,VILLAGUAY,PASO DE LA LAGUNA,FIBRA OPTICA,30113050,8,7,4
ENTRE RÍOS,VILLAGUAY,PASO DE LA LAGUNA,WIRELESS,30113050,39,7,9
ENTRE RÍOS,VILLAGUAY,VILLA CLARA,ADSL,30113060,54,7,0
ENTRE RÍOS,VILLAGUAY,VILLA CLARA,FIBRA OPTICA,30113060,290,7,4
ENTRE RÍOS,VILLAGUAY,VILLA CLARA,SATELITAL,30113060,1,7,7
ENTRE RÍOS,VILLAGUAY,VILLA CLARA,WIRELESS,30113060,68,7,9
ENTRE RÍOS,VILLAGUAY,VILLA DOMÍNGUEZ,FIBRA OPTICA,30113070,230,7,4
ENTRE RÍOS,VILLAGUAY,VILLA DOMÍNGUEZ,WIRELESS,30113070,114,7,9
ENTRE RÍOS,VILLAGUAY,VILLAGUAY,ADSL,30113080,853,7,0
ENTRE RÍOS,VILLAGUAY,VILLAGUAY,FIBRA OPTICA,30113080,3349,7,4
ENTRE RÍOS,VILLAGUAY,VILLAGUAY,OTROS,30113080,1,7,5
ENTRE RÍOS,VILLAGUAY,VILLAGUAY,WIRELESS,30113080,1266,7,9
FORMOSA,BERMEJO,FORTÍN SOLEDAD,WIRELESS,34007003,8,8,9
FORMOSA,BERMEJO,GUADALCAZAR,WIRELESS,34007005,9,8,9
FORMOSA,BERMEJO,LA RINCONADA,WIRELESS,34007007,8,8,9
FORMOSA,BERMEJO,LAGUNA YEMA,SATELITAL,34007010,2,8,7
FORMOSA,BERMEJO,LAGUNA YEMA,WIRELESS,34007010,76,8,9
FORMOSA,BERMEJO,LAMADRID,WIRELESS,34007015,7,8,9
FORMOSA,BERMEJO,LOS CHIRIGUANOS,WIRELESS,34007020,41,8,9
FORMOSA,BERMEJO,POZO DE MAZA,SATELITAL,34007030,1,8,7
FORMOSA,BERMEJO,POZO DE MAZA,WIRELESS,34007030,17,8,9
FORMOSA,BERMEJO,POZO DEL MORTERO,WIRELESS,34007040,13,8,9
FORMOSA,BERMEJO,VACA PERDIDA,WIRELESS,34007050,5,8,9
FORMOSA,FORMOSA,COLONIA PASTORIL,WIRELESS,34014010,76,8,9
FORMOSA,FORMOSA,FORMOSA,ADSL,34014020,5319,8,0
FORMOSA,FORMOSA,FORMOSA,CABLEMODEM,34014020,18580,8,1
FORMOSA,FORMOSA,FORMOSA,FIBRA OPTICA,34014020,12388,8,4
FORMOSA,FORMOSA,FORMOSA,Otros,34014020,116,8,6
FORMOSA,FORMOSA,FORMOSA,SATELITAL,34014020,5,8,7
FORMOSA,FORMOSA,FORMOSA,WIRELESS,34014020,7626,8,9
FORMOSA,FORMOSA,GRAN GUARDIA,Otros,34014030,0,8,6
FORMOSA,FORMOSA,GRAN GUARDIA,WIRELESS,34014030,69,8,9
FORMOSA,FORMOSA,MARIANO BOEDO,WIRELESS,34014040,31,8,9
FORMOSA,FORMOSA,MOJÓN DE FIERRO,Otros,34014050,0,8,6
FORMOSA,FORMOSA,MOJÓN DE FIERRO,SATELITAL,34014050,1,8,7
FORMOSA,FORMOSA,MOJÓN DE FIERRO,WIRELESS,34014050,34,8,9
FORMOSA,FORMOSA,SAN HILARIO,SATELITAL,34014060,1,8,7
FORMOSA,FORMOSA,SAN HILARIO,WIRELESS,34014060,34,8,9
FORMOSA,FORMOSA,VILLA DEL CARMEN,FIBRA OPTICA,34014070,200,8,4
FORMOSA,FORMOSA,VILLA DEL CARMEN,SATELITAL,34014070,2,8,7
FORMOSA,FORMOSA,VILLA DEL CARMEN,WIRELESS,34014070,33,8,9
FORMOSA,LAISHI,BANCO PAYAGUÁ,WIRELESS,34021010,32,8,9
FORMOSA,LAISHI,GENERAL LUCIO VICTORIO MANSILLA,ADSL,34021020,4,8,0
FORMOSA,LAISHI,GENERAL LUCIO VICTORIO MANSILLA,SATELITAL,34021020,2,8,7
FORMOSA,LAISHI,GENERAL LUCIO VICTORIO MANSILLA,WIRELESS,34021020,167,8,9
FORMOSA,LAISHI,HERRADURA,WIRELESS,34021030,117,8,9
FORMOSA,LAISHI,OTROS,WIRELESS,0,132,8,9
FORMOSA,LAISHI,SAN FRANCISCO DE LAISHI,Otros,34021040,0,8,6
FORMOSA,LAISHI,SAN FRANCISCO DE LAISHI,SATELITAL,34021040,3,8,7
FORMOSA,LAISHI,SAN FRANCISCO DE LAISHI,WIRELESS,34021040,324,8,9
FORMOSA,LAISHI,TATANÉ,WIRELESS,34021050,43,8,9
FORMOSA,LAISHI,VILLA ESCOLAR,WIRELESS,34021060,102,8,9
FORMOSA,MATACOS,INGENIERO GUILLERMO N. JUÁREZ,ADSL,34028010,180,8,0
FORMOSA,MATACOS,INGENIERO GUILLERMO N. JUÁREZ,SATELITAL,34028010,1,8,7
FORMOSA,MATACOS,INGENIERO GUILLERMO N. JUÁREZ,WIRELESS,34028010,254,8,9
FORMOSA,PATIÑO,BARTOLOMÉ DE LAS CASAS,SATELITAL,34035010,1,8,7
FORMOSA,PATIÑO,BARTOLOMÉ DE LAS CASAS,WIRELESS,34035010,6,8,9
FORMOSA,PATIÑO,COMANDANTE FONTANA,WIRELESS,34035030,751,8,9
FORMOSA,PATIÑO,ESTANISLAO DEL CAMPO,ADSL,34035050,21,8,0
FORMOSA,PATIÑO,ESTANISLAO DEL CAMPO,Otros,34035050,0,8,6
FORMOSA,PATIÑO,ESTANISLAO DEL CAMPO,WIRELESS,34035050,157,8,9
FORMOSA,PATIÑO,FORTÍN CABO 1º LUGONES,WIRELESS,34035060,145,8,9
FORMOSA,PATIÑO,FORTÍN SARGENTO 1º LEYES,WIRELESS,34035070,6,8,9
FORMOSA,PATIÑO,IBARRETA,ADSL,34035080,214,8,0
FORMOSA,PATIÑO,IBARRETA,SATELITAL,34035080,3,8,7
FORMOSA,PATIÑO,IBARRETA,WIRELESS,34035080,519,8,9
FORMOSA,PATIÑO,JUAN G. BAZÁN,WIRELESS,34035090,11,8,9
FORMOSA,PATIÑO,LAS LOMITAS,ADSL,34035100,412,8,0
FORMOSA,PATIÑO,LAS LOMITAS,FIBRA OPTICA,34035100,1553,8,4
FORMOSA,PATIÑO,LAS LOMITAS,Otros,34035100,1,8,6
FORMOSA,PATIÑO,LAS LOMITAS,SATELITAL,34035100,4,8,7
FORMOSA,PATIÑO,LAS LOMITAS,WIRELESS,34035100,235,8,9
FORMOSA,PATIÑO,OTROS,WIRELESS,0,44,8,9
FORMOSA,PATIÑO,POSTA CAMBIO ZALAZAR,WIRELESS,34035110,58,8,9
FORMOSA,PATIÑO,POZO DEL TIGRE,ADSL,34035120,16,8,0
FORMOSA,PATIÑO,POZO DEL TIGRE,FIBRA OPTICA,34035120,200,8,4
FORMOSA,PATIÑO,POZO DEL TIGRE,WIRELESS,34035120,190,8,9
FORMOSA,PATIÑO,SAN MARTÍN I,WIRELESS,34035130,5,8,9
FORMOSA,PATIÑO,SAN MARTÍN II,FIBRA OPTICA,34035140,1,8,4
FORMOSA,PATIÑO,SAN MARTÍN II,WIRELESS,34035140,369,8,9
FORMOSA,PATIÑO,SUBTENIENTE PERÍN,SATELITAL,34035150,1,8,7
FORMOSA,PATIÑO,SUBTENIENTE PERÍN,WIRELESS,34035150,71,8,9
FORMOSA,PATIÑO,VILLA GENERAL GÜEMES,FIBRA OPTICA,34035160,2,8,4
FORMOSA,PATIÑO,VILLA GENERAL GÜEMES,WIRELESS,34035160,447,8,9
FORMOSA,PATIÑO,VILLA GENERAL MANUEL BELGRANO,FIBRA OPTICA,34035170,1,8,4
FORMOSA,PATIÑO,VILLA GENERAL MANUEL BELGRANO,WIRELESS,34035170,451,8,9
FORMOSA,PILAGÁS,BUENA VISTA,FIBRA OPTICA,34042010,3,8,4
FORMOSA,PILAGÁS,BUENA VISTA,WIRELESS,34042010,315,8,9
FORMOSA,PILAGÁS,EL ESPINILLO,SATELITAL,34042020,1,8,7
FORMOSA,PILAGÁS,EL ESPINILLO,WIRELESS,34042020,300,8,9
FORMOSA,PILAGÁS,LAGUNA GALLO,WIRELESS,34042030,5,8,9
FORMOSA,PILAGÁS,MISIÓN TACAAGLE,WIRELESS,34042040,149,8,9
FORMOSA,PILAGÁS,TRES LAGUNAS,ADSL,34042060,9,8,0
FORMOSA,PILAGÁS,TRES LAGUNAS,SATELITAL,34042060,1,8,7
FORMOSA,PILAGÁS,TRES LAGUNAS,WIRELESS,34042060,97,8,9
FORMOSA,PILCOMAYO,CLORINDA,ADSL,34049010,838,8,0
FORMOSA,PILCOMAYO,CLORINDA,CABLEMODEM,34049010,15,8,1
FORMOSA,PILCOMAYO,CLORINDA,FIBRA OPTICA,34049010,2960,8,4
FORMOSA,PILCOMAYO,CLORINDA,Otros,34049010,15,8,6
FORMOSA,PILCOMAYO,CLORINDA,SATELITAL,34049010,1,8,7
FORMOSA,PILCOMAYO,CLORINDA,WIRELESS,34049010,88,8,9
FORMOSA,PILCOMAYO,LAGUNA BLANCA,ADSL,34049020,22,8,0
FORMOSA,PILCOMAYO,LAGUNA BLANCA,Otros,34049020,0,8,6
FORMOSA,PILCOMAYO,LAGUNA BLANCA,WIRELESS,34049020,41,8,9
FORMOSA,PILCOMAYO,LAGUNA NAICK-NECK,ADSL,34049030,96,8,0
FORMOSA,PILCOMAYO,LAGUNA NAICK-NECK,Otros,34049030,0,8,6
FORMOSA,PILCOMAYO,LAGUNA NAICK-NECK,SATELITAL,34049030,2,8,7
FORMOSA,PILCOMAYO,LAGUNA NAICK-NECK,WIRELESS,34049030,352,8,9
FORMOSA,PILCOMAYO,PALMA SOLA,WIRELESS,34049040,18,8,9
FORMOSA,PILCOMAYO,PUERTO PILCOMAYO,WIRELESS,34049050,3,8,9
FORMOSA,PILCOMAYO,RIACHO HE-HE,FIBRA OPTICA,34049060,1,8,4
FORMOSA,PILCOMAYO,RIACHO HE-HE,Otros,34049060,0,8,6
FORMOSA,PILCOMAYO,RIACHO HE-HE,WIRELESS,34049060,414,8,9
FORMOSA,PILCOMAYO,RIACHO NEGRO,WIRELESS,34049070,3,8,9
FORMOSA,PILCOMAYO,SIETE PALMAS,ADSL,34049080,16,8,0
FORMOSA,PILCOMAYO,SIETE PALMAS,FIBRA OPTICA,34049080,1,8,4
FORMOSA,PILCOMAYO,SIETE PALMAS,WIRELESS,34049080,82,8,9
FORMOSA,PIRANÉ,COLONIA CAMPO VILLAFAÑE,FIBRA OPTICA,34056010,52,8,4
FORMOSA,PIRANÉ,COLONIA CAMPO VILLAFAÑE,WIRELESS,34056010,206,8,9
FORMOSA,PIRANÉ,EL COLORADO,ADSL,34056020,1341,8,0
FORMOSA,PIRANÉ,EL COLORADO,FIBRA OPTICA,34056020,415,8,4
FORMOSA,PIRANÉ,EL COLORADO,Otros,34056020,2,8,6
FORMOSA,PIRANÉ,EL COLORADO,SATELITAL,34056020,5,8,7
FORMOSA,PIRANÉ,EL COLORADO,WIRELESS,34056020,632,8,9
FORMOSA,PIRANÉ,PALO SANTO,CABLEMODEM,34056030,173,8,1
FORMOSA,PIRANÉ,PALO SANTO,SATELITAL,34056030,1,8,7
FORMOSA,PIRANÉ,PALO SANTO,WIRELESS,34056030,292,8,9
FORMOSA,PIRANÉ,PIRANÉ,FIBRA OPTICA,34056040,957,8,4
FORMOSA,PIRANÉ,PIRANÉ,Otros,34056040,100,8,6
FORMOSA,PIRANÉ,PIRANÉ,SATELITAL,34056040,4,8,7
FORMOSA,PIRANÉ,PIRANÉ,WIRELESS,34056040,477,8,9
FORMOSA,PIRANÉ,VILLA KILÓMETRO 213,FIBRA OPTICA,34056050,235,8,4
FORMOSA,PIRANÉ,VILLA KILÓMETRO 213,WIRELESS,34056050,162,8,9
FORMOSA,RAMÓN LISTA,EL POTRILLO,WIRELESS,34063010,22,8,9
FORMOSA,RAMÓN LISTA,EL QUEBRACHO,WIRELESS,34063030,12,8,9
FORMOSA,RAMÓN LISTA,GENERAL MOSCONI,FIBRA OPTICA,34063020,8,8,4
FORMOSA,RAMÓN LISTA,GENERAL MOSCONI,SATELITAL,34063020,3,8,7
FORMOSA,RAMÓN LISTA,GENERAL MOSCONI,WIRELESS,34063020,37,8,9
FORMOSA,RAMÓN LISTA,OTROS,SATELITAL,0,8,8,7
JUJUY,COCHINOCA,ABRA PAMPA,SATELITAL,38007020,3,9,7
JUJUY,COCHINOCA,ABRA PAMPA,WIRELESS,38007020,221,9,9
JUJUY,COCHINOCA,PUESTO DEL MARQUÉZ,FIBRA OPTICA,38007060,5,9,4
JUJUY,DOCTOR MANUEL BELGRANO,DR. MANUEL BELGRANO,FIBRA OPTICA,38021065,5,9,4
JUJUY,DOCTOR MANUEL BELGRANO,DR. MANUEL BELGRANO,WIRELESS,38021065,8,9,9
JUJUY,DOCTOR MANUEL BELGRANO,GUERRERO,ADSL,38021010,43,9,0
JUJUY,DOCTOR MANUEL BELGRANO,GUERRERO,CABLEMODEM,38021010,94,9,1
JUJUY,DOCTOR MANUEL BELGRANO,GUERRERO,FIBRA OPTICA,38021010,3,9,4
JUJUY,DOCTOR MANUEL BELGRANO,LA ALMONA,CABLEMODEM,38021020,5,9,1
JUJUY,DOCTOR MANUEL BELGRANO,LA ALMONA,FIBRA OPTICA,38021020,69,9,4
JUJUY,DOCTOR MANUEL BELGRANO,LEÓN,CABLEMODEM,38021030,504,9,1
JUJUY,DOCTOR MANUEL BELGRANO,LOZANO (AP. CHAÑI),WIRELESS,38021040,111,9,9
JUJUY,DOCTOR MANUEL BELGRANO,SAN SALVADOR DE JUJUY (EST. JUJUY),ADSL,38021060,3263,9,0
JUJUY,DOCTOR MANUEL BELGRANO,SAN SALVADOR DE JUJUY (EST. JUJUY),CABLEMODEM,38021060,38253,9,1
JUJUY,DOCTOR MANUEL BELGRANO,SAN SALVADOR DE JUJUY (EST. JUJUY),FIBRA OPTICA,38021060,44330,9,4
JUJUY,DOCTOR MANUEL BELGRANO,SAN SALVADOR DE JUJUY (EST. JUJUY),Otros,38021060,36,9,6
JUJUY,DOCTOR MANUEL BELGRANO,SAN SALVADOR DE JUJUY (EST. JUJUY),SATELITAL,38021060,5,9,7
JUJUY,DOCTOR MANUEL BELGRANO,SAN SALVADOR DE JUJUY (EST. JUJUY),WIRELESS,38021060,141,9,9
JUJUY,DOCTOR MANUEL BELGRANO,YALA,WIRELESS,38021070,3,9,9
JUJUY,EL CARMEN,AGUAS CALIENTES,WIRELESS,38014010,28,9,9
JUJUY,EL CARMEN,EL CARMEN,ADSL,38014040,207,9,0
JUJUY,EL CARMEN,EL CARMEN,CABLEMODEM,38014040,267,9,1
JUJUY,EL CARMEN,EL CARMEN,FIBRA OPTICA,38014040,805,9,4
JUJUY,EL CARMEN,EL CARMEN,SATELITAL,38014040,2,9,7
JUJUY,EL CARMEN,EL CARMEN,WIRELESS,38014040,1,9,9
JUJUY,EL CARMEN,MANANTIALES,SATELITAL,38014060,2,9,7
JUJUY,EL CARMEN,MONTERRICO,CABLEMODEM,38014070,1006,9,1
JUJUY,EL CARMEN,MONTERRICO,FIBRA OPTICA,38014070,280,9,4
JUJUY,EL CARMEN,MONTERRICO,SATELITAL,38014070,1,9,7
JUJUY,EL CARMEN,MONTERRICO,WIRELESS,38014070,10,9,9
JUJUY,EL CARMEN,PAMPA BLANCA,ADSL,38014080,52,9,0
JUJUY,EL CARMEN,PAMPA BLANCA,CABLEMODEM,38014080,322,9,1
JUJUY,EL CARMEN,PAMPA BLANCA,SATELITAL,38014080,2,9,7
JUJUY,EL CARMEN,PAMPA BLANCA,WIRELESS,38014080,1,9,9
JUJUY,EL CARMEN,PERICO,CABLEMODEM,38014090,1629,9,1
