país,Provincia,Partido,Localidad,link Indec,Velocidad (Mbps),Accesos,Provincia_encoded,Partido_encoded,Localidad_encoded
Argentina,Cordoba,Tercero Arriba,Tancacha,14161160,20.0,5.0,5,391,2371
Argentina,Cordoba,Tercero Arriba,Villa Ascasubi,14161170,2.0,33.0,5,391,2516
Argentina,Cordoba,Tercero Arriba,Villa Ascasubi,14161170,4.0,50.0,5,391,2516
Argentina,Cordoba,Tercero Arriba,Villa Ascasubi,14161170,6.0,271.0,5,391,2516
Argentina,Cordoba,Tercero Arriba,Villa Ascasubi,14161170,8.0,2.0,5,391,2516
Argentina,Cordoba,Tercero Arriba,Villa Ascasubi,14161170,10.0,89.0,5,391,2516
Argentina,Cordoba,Tercero Arriba,Villa Ascasubi,14161170,15.0,1.0,5,391,2516
Argentina,Cordoba,Tercero Arriba,Villa Ascasubi,14161170,800.0,1.0,5,391,2516
Argentina,Cordoba,Totoral,Las Peñas,14168060,1.0,150.0,5,398,1434
Argentina,Cordoba,Totoral,Las Peñas,14168060,3.0,60.0,5,398,1434
Argentina,Cordoba,Totoral,Las Peñas,14168060,5.0,21.0,5,398,1434
Argentina,Cordoba,Totoral,Las Peñas,14168060,6.0,2.0,5,398,1434
Argentina,Cordoba,Totoral,Las Peñas,14168060,10.0,16.0,5,398,1434
Argentina,Cordoba,Totoral,Sarmiento,14168090,0.0,1.0,5,398,2300
Argentina,Cordoba,Totoral,Sarmiento,14168090,6.0,7.0,5,398,2300
Argentina,Cordoba,Totoral,Sarmiento,14168090,10.0,30.0,5,398,2300
Argentina,Cordoba,Totoral,Sarmiento,14168090,15.0,11.0,5,398,2300
Argentina,Cordoba,Totoral,Sarmiento,14168090,20.0,2.0,5,398,2300
Argentina,Cordoba,Totoral,Sinsacate,14168110,0.0,958.0,5,398,2336
Argentina,Cordoba,Totoral,Sinsacate,14168110,1.0,3.0,5,398,2336
Argentina,Cordoba,Totoral,Sinsacate,14168110,2.0,6.0,5,398,2336
Argentina,Cordoba,Totoral,Sinsacate,14168110,3.0,9.0,5,398,2336
Argentina,Cordoba,Totoral,Sinsacate,14168110,5.0,3.0,5,398,2336
Argentina,Cordoba,Totoral,Sinsacate,14168110,8.0,1.0,5,398,2336
Argentina,Cordoba,Totoral,Sinsacate,14168110,10.0,15.0,5,398,2336
Argentina,Cordoba,Totoral,Sinsacate,14168110,20.0,3.0,5,398,2336
Argentina,Cordoba,Totoral,Sinsacate,14168110,30.0,2.0,5,398,2336
Argentina,Cordoba,Totoral,Sinsacate,14168110,50.0,676.0,5,398,2336
Argentina,Cordoba,Totoral,Sinsacate,14168110,60.0,3.0,5,398,2336
Argentina,Cordoba,Totoral,Sinsacate,14168110,100.0,198.0,5,398,2336
Argentina,Cordoba,Totoral,Sinsacate,14168110,200.0,76.0,5,398,2336
Argentina,Cordoba,Totoral,Sinsacate,14168110,600.0,17.0,5,398,2336
Argentina,Cordoba,Totoral,Villa Del Totoral,14168120,0.0,2.0,5,398,2569
Argentina,Cordoba,Totoral,Villa Del Totoral,14168120,3.0,10.0,5,398,2569
Argentina,Cordoba,Totoral,Villa Del Totoral,14168120,5.0,351.0,5,398,2569
Argentina,Cordoba,Totoral,Villa Del Totoral,14168120,8.0,158.0,5,398,2569
Argentina,Cordoba,Totoral,Villa Del Totoral,14168120,10.0,108.0,5,398,2569
Argentina,Cordoba,Totoral,Villa Del Totoral,14168120,15.0,26.0,5,398,2569
Argentina,Cordoba,Totoral,Villa Del Totoral,14168120,20.0,18.0,5,398,2569
Argentina,Cordoba,Totoral,Villa Del Totoral,14168120,25.0,1031.0,5,398,2569
Argentina,Cordoba,Totoral,Villa Del Totoral,14168120,30.0,4.0,5,398,2569
Argentina,Cordoba,Totoral,Villa Del Totoral,14168120,50.0,101.0,5,398,2569
Argentina,Cordoba,Totoral,Villa Del Totoral,14168120,100.0,62.0,5,398,2569
Argentina,Cordoba,Tulumba,Las Arrias,14175050,0.0,1.0,5,405,1390
Argentina,Cordoba,Tulumba,Las Arrias,14175050,10.0,5.0,5,405,1390
Argentina,Cordoba,Tulumba,Las Arrias,14175050,15.0,1.0,5,405,1390
Argentina,Cordoba,Tulumba,Rosario Del Saladillo,14175070,20.0,1.0,5,405,2074
Argentina,Cordoba,Tulumba,San José De La Dormida,14175080,0.5,1.0,5,405,2199
Argentina,Cordoba,Tulumba,San José De La Dormida,14175080,2.0,132.0,5,405,2199
Argentina,Cordoba,Tulumba,San José De La Dormida,14175080,3.0,132.0,5,405,2199
Argentina,Cordoba,Tulumba,San José De La Dormida,14175080,6.0,21.0,5,405,2199
Argentina,Cordoba,Tulumba,San José De La Dormida,14175080,10.0,54.0,5,405,2199
Argentina,Cordoba,Tulumba,San José De La Dormida,14175080,15.0,1.0,5,405,2199
Argentina,Cordoba,Tulumba,San Pedro Norte,14175100,1.0,30.0,5,405,2233
Argentina,Cordoba,Tulumba,San Pedro Norte,14175100,2.0,30.0,5,405,2233
Argentina,Cordoba,Tulumba,Villa Tulumba,14175110,1.0,96.0,5,405,2716
Argentina,Cordoba,Tulumba,Villa Tulumba,14175110,3.0,56.0,5,405,2716
Argentina,Cordoba,Tulumba,Villa Tulumba,14175110,5.0,17.0,5,405,2716
Argentina,Cordoba,Tulumba,Villa Tulumba,14175110,10.0,2.0,5,405,2716
Argentina,Cordoba,Unión,Alto Alegre,14182020,10.0,164.0,5,410,90
Argentina,Cordoba,Unión,Alto Alegre,14182020,20.0,132.0,5,410,90
Argentina,Cordoba,Unión,Ballesteros,14182040,0.0,1.0,5,410,202
Argentina,Cordoba,Unión,Ballesteros,14182040,3.0,2.0,5,410,202
Argentina,Cordoba,Unión,Ballesteros,14182040,6.0,602.0,5,410,202
Argentina,Cordoba,Unión,Ballesteros,14182040,10.0,89.0,5,410,202
Argentina,Cordoba,Unión,Ballesteros,14182040,15.0,2.0,5,410,202
Argentina,Cordoba,Unión,Ballesteros Sur,14182050,6.0,70.0,5,410,203
Argentina,Cordoba,Unión,Ballesteros Sur,14182050,10.0,1.0,5,410,203
Argentina,Cordoba,Unión,Bell Ville,14182060,0.0,25.0,5,410,277
Argentina,Cordoba,Unión,Bell Ville,14182060,1.0,34.0,5,410,277
Argentina,Cordoba,Unión,Bell Ville,14182060,2.0,2.0,5,410,277
Argentina,Cordoba,Unión,Bell Ville,14182060,2.5,40.0,5,410,277
Argentina,Cordoba,Unión,Bell Ville,14182060,3.0,26.0,5,410,277
Argentina,Cordoba,Unión,Bell Ville,14182060,4.0,49.0,5,410,277
Argentina,Cordoba,Unión,Bell Ville,14182060,5.0,28.0,5,410,277
Argentina,Cordoba,Unión,Bell Ville,14182060,6.0,74.0,5,410,277
Argentina,Cordoba,Unión,Bell Ville,14182060,8.0,1.0,5,410,277
Argentina,Cordoba,Unión,Bell Ville,14182060,10.0,192.0,5,410,277
Argentina,Cordoba,Unión,Bell Ville,14182060,15.0,154.0,5,410,277
Argentina,Cordoba,Unión,Bell Ville,14182060,20.0,4.0,5,410,277
Argentina,Cordoba,Unión,Bell Ville,14182060,25.0,2819.0,5,410,277
Argentina,Cordoba,Unión,Bell Ville,14182060,30.0,2.0,5,410,277
Argentina,Cordoba,Unión,Bell Ville,14182060,50.0,887.0,5,410,277
Argentina,Cordoba,Unión,Bell Ville,14182060,100.0,6250.0,5,410,277
Argentina,Cordoba,Unión,Bell Ville,14182060,300.0,1924.0,5,410,277
Argentina,Cordoba,Unión,Bell Ville,14182060,500.0,87.0,5,410,277
Argentina,Cordoba,Unión,Bell Ville,14182060,1000.0,37.0,5,410,277
Argentina,Cordoba,Unión,Canals,14182080,1.0,3.0,5,410,365
Argentina,Cordoba,Unión,Canals,14182080,5.0,298.0,5,410,365
Argentina,Cordoba,Unión,Canals,14182080,6.0,17.0,5,410,365
Argentina,Cordoba,Unión,Canals,14182080,10.0,130.0,5,410,365
Argentina,Cordoba,Unión,Canals,14182080,15.0,17.0,5,410,365
Argentina,Cordoba,Unión,Canals,14182080,20.0,617.0,5,410,365
Argentina,Cordoba,Unión,Canals,14182080,30.0,53.0,5,410,365
Argentina,Cordoba,Unión,Chilibroste,14182090,0.0,1.0,5,410,504
Argentina,Cordoba,Unión,Chilibroste,14182090,4.0,143.0,5,410,504
Argentina,Cordoba,Unión,Chilibroste,14182090,6.0,7.0,5,410,504
Argentina,Cordoba,Unión,Chilibroste,14182090,8.0,2.0,5,410,504
Argentina,Cordoba,Unión,Cintra,14182100,0.0,1.0,5,410,527
Argentina,Cordoba,Unión,Cintra,14182100,0.5,1.0,5,410,527
Argentina,Cordoba,Unión,Cintra,14182100,6.0,411.0,5,410,527
Argentina,Cordoba,Unión,Cintra,14182100,8.0,19.0,5,410,527
Argentina,Cordoba,Unión,Cintra,14182100,10.0,1.0,5,410,527
Argentina,Cordoba,Unión,Cintra,14182100,20.0,17.0,5,410,527
Argentina,Cordoba,Unión,Cintra,14182100,50.0,2.0,5,410,527
Argentina,Cordoba,Unión,Colonia Bismarck,14182110,6.0,22.0,5,410,567
Argentina,Cordoba,Unión,Idiazabal,14182130,0.0,2.0,5,410,1142
Argentina,Cordoba,Unión,Idiazabal,14182130,0.5,1.0,5,410,1142
Argentina,Cordoba,Unión,Idiazabal,14182130,6.0,420.0,5,410,1142
Argentina,Cordoba,Unión,Idiazabal,14182130,10.0,23.0,5,410,1142
Argentina,Cordoba,Unión,Idiazabal,14182130,15.0,8.0,5,410,1142
Argentina,Cordoba,Unión,Idiazabal,14182130,20.0,1.0,5,410,1142
Argentina,Cordoba,Unión,Idiazabal,14182130,25.0,7.0,5,410,1142
Argentina,Cordoba,Unión,Justiniano Posse,14182140,0.0,1.0,5,410,1232
Argentina,Cordoba,Unión,Justiniano Posse,14182140,10.0,1.0,5,410,1232
Argentina,Cordoba,Unión,Justiniano Posse,14182140,50.0,2986.0,5,410,1232
Argentina,Cordoba,Unión,Justiniano Posse,14182140,100.0,106.0,5,410,1232
Argentina,Cordoba,Unión,Justiniano Posse,14182140,200.0,26.0,5,410,1232
Argentina,Cordoba,Unión,Justiniano Posse,14182140,500.0,10.0,5,410,1232
Argentina,Cordoba,Unión,Laborde,14182150,3.0,2.0,5,410,1356
Argentina,Cordoba,Unión,Laborde,14182150,6.0,9.0,5,410,1356
Argentina,Cordoba,Unión,Laborde,14182150,10.0,34.0,5,410,1356
Argentina,Cordoba,Unión,Laborde,14182150,15.0,2.0,5,410,1356
Argentina,Cordoba,Unión,Laborde,14182150,20.0,50.0,5,410,1356
Argentina,Cordoba,Unión,Monte Maíz,14182170,0.0,21.0,5,410,1689
Argentina,Cordoba,Unión,Monte Maíz,14182170,3.0,1.0,5,410,1689
Argentina,Cordoba,Unión,Monte Maíz,14182170,4.0,550.0,5,410,1689
Argentina,Cordoba,Unión,Monte Maíz,14182170,6.0,252.0,5,410,1689
Argentina,Cordoba,Unión,Monte Maíz,14182170,8.0,156.0,5,410,1689
Argentina,Cordoba,Unión,Monte Maíz,14182170,10.0,642.0,5,410,1689
Argentina,Cordoba,Unión,Monte Maíz,14182170,15.0,872.0,5,410,1689
Argentina,Cordoba,Unión,Monte Maíz,14182170,20.0,144.0,5,410,1689
Argentina,Cordoba,Unión,Monte Maíz,14182170,25.0,103.0,5,410,1689
Argentina,Cordoba,Unión,Monte Maíz,14182170,40.0,27.0,5,410,1689
Argentina,Cordoba,Unión,Monte Maíz,14182170,50.0,4.0,5,410,1689
Argentina,Cordoba,Unión,Morrison,14182180,0.0,220.0,5,410,1707
Argentina,Cordoba,Unión,Morrison,14182180,6.0,1.0,5,410,1707
Argentina,Cordoba,Unión,Morrison,14182180,8.0,529.0,5,410,1707
Argentina,Cordoba,Unión,Morrison,14182180,10.0,152.0,5,410,1707
Argentina,Cordoba,Unión,Morrison,14182180,15.0,73.0,5,410,1707
Argentina,Cordoba,Unión,Morrison,14182180,20.0,2.0,5,410,1707
Argentina,Cordoba,Unión,Morrison,14182180,25.0,144.0,5,410,1707
Argentina,Cordoba,Unión,Morrison,14182180,50.0,69.0,5,410,1707
Argentina,Cordoba,Unión,Morrison,14182180,75.0,12.0,5,410,1707
Argentina,Cordoba,Unión,Noetinger,14182190,0.0,2.0,5,410,1734
Argentina,Cordoba,Unión,Noetinger,14182190,1.5,7.0,5,410,1734
Argentina,Cordoba,Unión,Noetinger,14182190,4.0,530.0,5,410,1734
Argentina,Cordoba,Unión,Noetinger,14182190,5.0,27.0,5,410,1734
Argentina,Cordoba,Unión,Noetinger,14182190,6.0,156.0,5,410,1734
Argentina,Cordoba,Unión,Noetinger,14182190,10.0,265.0,5,410,1734
Argentina,Cordoba,Unión,Noetinger,14182190,15.0,150.0,5,410,1734
Argentina,Cordoba,Unión,Ordóñez,14182200,6.0,241.0,5,410,1774
Argentina,Cordoba,Unión,Ordóñez,14182200,8.0,10.0,5,410,1774
Argentina,Cordoba,Unión,Ordóñez,14182200,10.0,504.0,5,410,1774
Argentina,Cordoba,Unión,Ordóñez,14182200,15.0,109.0,5,410,1774
Argentina,Cordoba,Unión,Ordóñez,14182200,20.0,21.0,5,410,1774
Argentina,Cordoba,Unión,Ordóñez,14182200,50.0,12.0,5,410,1774
Argentina,Cordoba,Unión,Pascanas,14182210,30.0,399.0,5,410,1820
Argentina,Cordoba,Unión,Pueblo Italiano,14182220,0.5,1.0,5,410,1944
Argentina,Cordoba,Unión,Pueblo Italiano,14182220,10.0,252.0,5,410,1944
Argentina,Cordoba,Unión,Pueblo Italiano,14182220,15.0,7.0,5,410,1944
Argentina,Cordoba,Unión,Pueblo Italiano,14182220,20.0,3.0,5,410,1944
Argentina,Cordoba,Unión,Ramón J. Cárcano,14182230,6.0,20.0,5,410,2020
Argentina,Cordoba,Unión,San Antonio De Litín,14182240,0.0,1.0,5,410,2136
Argentina,Cordoba,Unión,San Antonio De Litín,14182240,4.0,395.0,5,410,2136
Argentina,Cordoba,Unión,San Antonio De Litín,14182240,6.0,26.0,5,410,2136
Argentina,Cordoba,Unión,San Antonio De Litín,14182240,8.0,7.0,5,410,2136
Argentina,Cordoba,Unión,San Marcos,14182250,0.0,3.0,5,410,2214
Argentina,Cordoba,Unión,San Marcos,14182250,1.0,1.0,5,410,2214
Argentina,Cordoba,Unión,San Marcos,14182250,3.0,2.0,5,410,2214
Argentina,Cordoba,Unión,San Marcos,14182250,6.0,8.0,5,410,2214
Argentina,Cordoba,Unión,San Marcos,14182250,10.0,71.0,5,410,2214
Argentina,Cordoba,Unión,San Marcos,14182250,15.0,14.0,5,410,2214
Argentina,Cordoba,Unión,Viamonte,14182270,6.0,1.0,5,410,2488
Argentina,Cordoba,Unión,Viamonte,14182270,10.0,12.0,5,410,2488
Argentina,Cordoba,Unión,Viamonte,14182270,15.0,4.0,5,410,2488
Argentina,Cordoba,Unión,Wenceslao Escalante,14182290,0.5,1.0,5,410,2748
Argentina,Cordoba,Unión,Wenceslao Escalante,14182290,1.0,2.0,5,410,2748
Argentina,Cordoba,Unión,Wenceslao Escalante,14182290,3.0,1.0,5,410,2748
Argentina,Cordoba,Unión,Wenceslao Escalante,14182290,6.0,97.0,5,410,2748
Argentina,Cordoba,Unión,Wenceslao Escalante,14182290,10.0,10.0,5,410,2748
Argentina,Cordoba,Unión,Wenceslao Escalante,14182290,20.0,1.0,5,410,2748
Argentina,Corrientes,Bella Vista,Bella Vista,18007010,0.0,301.0,6,36,279
Argentina,Corrientes,Bella Vista,Bella Vista,18007010,0.512,2.0,6,36,279
Argentina,Corrientes,Bella Vista,Bella Vista,18007010,1.0,8.0,6,36,279
Argentina,Corrientes,Bella Vista,Bella Vista,18007010,3.0,844.0,6,36,279
Argentina,Corrientes,Bella Vista,Bella Vista,18007010,5.0,200.0,6,36,279
Argentina,Corrientes,Bella Vista,Bella Vista,18007010,6.0,99.0,6,36,279
Argentina,Corrientes,Bella Vista,Bella Vista,18007010,10.0,296.0,6,36,279
Argentina,Corrientes,Bella Vista,Bella Vista,18007010,15.0,15.0,6,36,279
Argentina,Corrientes,Bella Vista,Bella Vista,18007010,20.0,5.0,6,36,279
Argentina,Corrientes,Berón De Astrada,Berón De Astrada,18014010,0.512,1.0,6,42,299
Argentina,Corrientes,Capital,Corrientes,18021020,0.0,50.0,6,57,672
Argentina,Corrientes,Capital,Corrientes,18021020,0.5,1.0,6,57,672
Argentina,Corrientes,Capital,Corrientes,18021020,0.512,1.0,6,57,672
Argentina,Corrientes,Capital,Corrientes,18021020,1.0,351.0,6,57,672
Argentina,Corrientes,Capital,Corrientes,18021020,2.0,643.0,6,57,672
Argentina,Corrientes,Capital,Corrientes,18021020,3.0,1115.0,6,57,672
Argentina,Corrientes,Capital,Corrientes,18021020,3.5,4.0,6,57,672
Argentina,Corrientes,Capital,Corrientes,18021020,4.0,1.0,6,57,672
Argentina,Corrientes,Capital,Corrientes,18021020,5.0,1.0,6,57,672
Argentina,Corrientes,Capital,Corrientes,18021020,6.0,944.0,6,57,672
Argentina,Corrientes,Capital,Corrientes,18021020,8.0,140.0,6,57,672
Argentina,Corrientes,Capital,Corrientes,18021020,10.0,1662.0,6,57,672
Argentina,Corrientes,Capital,Corrientes,18021020,15.0,87.0,6,57,672
Argentina,Corrientes,Capital,Corrientes,18021020,20.0,966.0,6,57,672
Argentina,Corrientes,Capital,Corrientes,18021020,30.0,47.0,6,57,672
Argentina,Corrientes,Capital,Corrientes,18021020,40.0,2738.0,6,57,672
Argentina,Corrientes,Capital,Corrientes,18021020,50.0,20485.0,6,57,672
Argentina,Corrientes,Capital,Corrientes,18021020,100.0,36045.0,6,57,672
Argentina,Corrientes,Capital,Corrientes,18021020,120.0,1659.0,6,57,672
Argentina,Corrientes,Capital,Corrientes,18021020,200.0,2373.0,6,57,672
Argentina,Corrientes,Capital,Corrientes,18021020,250.0,319.0,6,57,672
Argentina,Corrientes,Capital,Corrientes,18021020,300.0,24256.0,6,57,672
Argentina,Corrientes,Capital,Corrientes,18021020,500.0,1568.0,6,57,672
Argentina,Corrientes,Capital,Corrientes,18021020,1000.0,430.0,6,57,672
Argentina,Corrientes,Capital,Laguna Brava,18021030,0.512,1.0,6,57,1364
Argentina,Corrientes,Capital,Riachuelo,18021040,0.512,1.0,6,57,2045
Argentina,Corrientes,Capital,Riachuelo,18021040,2.0,70.0,6,57,2045
Argentina,Corrientes,Capital,Riachuelo,18021040,3.0,22.0,6,57,2045
Argentina,Corrientes,Capital,Riachuelo,18021040,6.0,79.0,6,57,2045
Argentina,Corrientes,Capital,San Cayetano,18021050,0.512,1.0,6,57,2153
Argentina,Corrientes,Concepción,Concepción,18028010,15.0,23.0,6,89,626
Argentina,Corrientes,Concepción,Concepción,18028010,100.0,2.0,6,89,626
Argentina,Corrientes,Concepción,Santa Rosa,18028020,15.0,23.0,6,89,2271
Argentina,Corrientes,Concepción,Santa Rosa,18028020,100.0,1.0,6,89,2271
Argentina,Corrientes,Concepción,Tabay,18028030,0.512,1.0,6,89,2357
Argentina,Corrientes,Concepción,Tabay,18028030,15.0,19.0,6,89,2357
Argentina,Corrientes,Concepción,Tatacua,18028040,0.512,1.0,6,89,2382
Argentina,Corrientes,Curuzú Cuatiá,Cazadores Correntinos,18035010,0.512,1.0,6,105,435
Argentina,Corrientes,Curuzú Cuatiá,Cazadores Correntinos,18035010,1.0,1.0,6,105,435
Argentina,Corrientes,Curuzú Cuatiá,Cazadores Correntinos,18035010,5.0,13.0,6,105,435
Argentina,Corrientes,Curuzú Cuatiá,Curuzú Cuatiá,18035020,0.0,3036.0,6,105,703
Argentina,Corrientes,Curuzú Cuatiá,Curuzú Cuatiá,18035020,0.5,1.0,6,105,703
Argentina,Corrientes,Curuzú Cuatiá,Curuzú Cuatiá,18035020,0.512,2.0,6,105,703
Argentina,Corrientes,Curuzú Cuatiá,Curuzú Cuatiá,18035020,0.75,58.0,6,105,703
Argentina,Corrientes,Curuzú Cuatiá,Curuzú Cuatiá,18035020,1.0,13.0,6,105,703
Argentina,Corrientes,Curuzú Cuatiá,Curuzú Cuatiá,18035020,2.0,66.0,6,105,703
Argentina,Corrientes,Curuzú Cuatiá,Curuzú Cuatiá,18035020,3.0,35.0,6,105,703
Argentina,Corrientes,Curuzú Cuatiá,Curuzú Cuatiá,18035020,3.5,234.0,6,105,703
Argentina,Corrientes,Curuzú Cuatiá,Curuzú Cuatiá,18035020,4.0,1.0,6,105,703
Argentina,Corrientes,Curuzú Cuatiá,Curuzú Cuatiá,18035020,5.0,23.0,6,105,703
Argentina,Corrientes,Curuzú Cuatiá,Curuzú Cuatiá,18035020,6.0,2028.0,6,105,703
Argentina,Corrientes,Curuzú Cuatiá,Curuzú Cuatiá,18035020,8.0,66.0,6,105,703
Argentina,Corrientes,Curuzú Cuatiá,Curuzú Cuatiá,18035020,10.0,583.0,6,105,703
Argentina,Corrientes,Curuzú Cuatiá,Curuzú Cuatiá,18035020,12.0,8.0,6,105,703
Argentina,Corrientes,Curuzú Cuatiá,Curuzú Cuatiá,18035020,15.0,29.0,6,105,703
Argentina,Corrientes,Curuzú Cuatiá,Curuzú Cuatiá,18035020,16.0,2455.0,6,105,703
Argentina,Corrientes,Curuzú Cuatiá,Curuzú Cuatiá,18035020,20.0,528.0,6,105,703
Argentina,Corrientes,Curuzú Cuatiá,Curuzú Cuatiá,18035020,30.0,480.0,6,105,703
Argentina,Corrientes,Curuzú Cuatiá,Curuzú Cuatiá,18035020,40.0,96.0,6,105,703
Argentina,Corrientes,Curuzú Cuatiá,Curuzú Cuatiá,18035020,50.0,180.0,6,105,703
Argentina,Corrientes,Curuzú Cuatiá,Curuzú Cuatiá,18035020,300.0,64.0,6,105,703
Argentina,Corrientes,Curuzú Cuatiá,Curuzú Cuatiá,18035020,600.0,1.0,6,105,703
Argentina,Corrientes,Curuzú Cuatiá,Perugorría,18035030,0.512,1.0,6,105,1853
Argentina,Corrientes,Curuzú Cuatiá,Perugorría,18035030,1.0,1.0,6,105,1853
Argentina,Corrientes,Curuzú Cuatiá,Perugorría,18035030,5.0,88.0,6,105,1853
Argentina,Corrientes,Empedrado,El Sombrero,18042010,0.512,1.0,6,116,851
Argentina,Corrientes,Empedrado,El Sombrero,18042010,2.0,1.0,6,116,851
Argentina,Corrientes,Empedrado,El Sombrero,18042010,3.0,1.0,6,116,851
Argentina,Corrientes,Empedrado,El Sombrero,18042010,10.0,4.0,6,116,851
Argentina,Corrientes,Empedrado,Empedrado,18042020,0.512,2.0,6,116,880
Argentina,Corrientes,Empedrado,Empedrado,18042020,1.0,6.0,6,116,880
Argentina,Corrientes,Empedrado,Empedrado,18042020,2.0,2.0,6,116,880
Argentina,Corrientes,Empedrado,Empedrado,18042020,3.0,322.0,6,116,880
Argentina,Corrientes,Empedrado,Empedrado,18042020,5.0,100.0,6,116,880
Argentina,Corrientes,Empedrado,Empedrado,18042020,6.0,98.0,6,116,880
Argentina,Corrientes,Empedrado,Empedrado,18042020,10.0,487.0,6,116,880
Argentina,Corrientes,Empedrado,Empedrado,18042020,15.0,58.0,6,116,880
Argentina,Corrientes,Empedrado,Empedrado,18042020,20.0,3.0,6,116,880
Argentina,Corrientes,Esquina,Esquina,18049010,0.0,1500.0,6,120,893
Argentina,Corrientes,Esquina,Esquina,18049010,0.512,1.0,6,120,893
Argentina,Corrientes,Esquina,Esquina,18049010,3.0,3.0,6,120,893
Argentina,Corrientes,Esquina,Esquina,18049010,6.0,663.0,6,120,893
Argentina,Corrientes,Esquina,Esquina,18049010,10.0,867.0,6,120,893
Argentina,Corrientes,Esquina,Esquina,18049010,15.0,525.0,6,120,893
Argentina,Corrientes,Esquina,Esquina,18049010,25.0,1275.0,6,120,893
Argentina,Corrientes,Esquina,Esquina,18049010,50.0,40.0,6,120,893
Argentina,Corrientes,Esquina,Pueblo Libertador,18049020,0.512,1.0,6,120,1945
Argentina,Corrientes,Esquina,Pueblo Libertador,18049020,8.0,432.0,6,120,1945
Argentina,Corrientes,General Alvear,Alvear,18056010,0.5,1.0,6,140,103
Argentina,Corrientes,General Alvear,Alvear,18056010,1.0,5.0,6,140,103
Argentina,Corrientes,General Alvear,Alvear,18056010,3.0,13.0,6,140,103
Argentina,Corrientes,General Alvear,Alvear,18056010,6.0,55.0,6,140,103
Argentina,Corrientes,General Alvear,Alvear,18056010,10.0,294.0,6,140,103
Argentina,Corrientes,General Alvear,Alvear,18056010,15.0,28.0,6,140,103
Argentina,Corrientes,General Paz,Itá Ibaté,18063010,0.5,1.0,6,157,1181
Argentina,Corrientes,General Paz,Itá Ibaté,18063010,0.512,2.0,6,157,1181
Argentina,Corrientes,General Paz,Itá Ibaté,18063010,1.0,2.0,6,157,1181
Argentina,Corrientes,General Paz,Itá Ibaté,18063010,2.0,4.0,6,157,1181
Argentina,Corrientes,General Paz,Itá Ibaté,18063010,3.0,2.0,6,157,1181
Argentina,Corrientes,General Paz,Itá Ibaté,18063010,6.0,4.0,6,157,1181
Argentina,Corrientes,General Paz,Itá Ibaté,18063010,10.0,62.0,6,157,1181
Argentina,Corrientes,General Paz,Itá Ibaté,18063010,15.0,9.0,6,157,1181
Argentina,Corrientes,General Paz,Itá Ibaté,18063010,20.0,1.0,6,157,1181
Argentina,Corrientes,General Paz,Lomas De Vallejos,18063020,0.512,1.0,6,157,1479
Argentina,Corrientes,General Paz,Nuestra Señora Del Rosario De Caá Catí,18063030,1.0,1.0,6,157,1741
Argentina,Corrientes,General Paz,Nuestra Señora Del Rosario De Caá Catí,18063030,2.0,49.0,6,157,1741
Argentina,Corrientes,General Paz,Nuestra Señora Del Rosario De Caá Catí,18063030,3.0,31.0,6,157,1741
Argentina,Corrientes,General Paz,Nuestra Señora Del Rosario De Caá Catí,18063030,15.0,18.0,6,157,1741
Argentina,Corrientes,General Paz,Nuestra Señora Del Rosario De Caá Catí,18063030,100.0,3.0,6,157,1741
Argentina,Corrientes,General Paz,Palmar Grande,18063040,0.512,1.0,6,157,1790
Argentina,Corrientes,General Paz,Palmar Grande,18063040,2.0,9.0,6,157,1790
Argentina,Corrientes,General Paz,Palmar Grande,18063040,3.0,1.0,6,157,1790
Argentina,Corrientes,Goya,Colonia Carolina,18070010,0.512,1.0,6,169,570
Argentina,Corrientes,Goya,Colonia Carolina,18070010,6.0,2.0,6,169,570
Argentina,Corrientes,Goya,Goya,18070020,0.512,4.0,6,169,1067
Argentina,Corrientes,Goya,Goya,18070020,1.0,47.0,6,169,1067
